NAME	TITLE	SCORE	
NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	-0.20772241	
LY9	lymphocyte antigen 9 [Source:HGNC Symbol;Acc:HGNC:6730]	-0.20776518	
FGFR3	fibroblast growth factor receptor 3 [Source:HGNC Symbol;Acc:HGNC:3690]	-0.20794186	
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	-0.20798388	
CDY1	chromodomain Y-linked 1 [Source:HGNC Symbol;Acc:HGNC:1809]	-0.20819066	
CLEC4C	C-type lectin domain family 4 member C [Source:HGNC Symbol;Acc:HGNC:13258]	-0.20839182	
CTCF	CCCTC-binding factor [Source:HGNC Symbol;Acc:HGNC:13723]	-0.20853598	
MSRA	methionine sulfoxide reductase A [Source:HGNC Symbol;Acc:HGNC:7377]	-0.20859736	
PLD5	phospholipase D family member 5 [Source:HGNC Symbol;Acc:HGNC:26879]	-0.20861924	
SEMA4A	semaphorin 4A [Source:HGNC Symbol;Acc:HGNC:10729]	-0.20923716	
BOC	BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]	-0.20955916	
IGFBP4	insulin like growth factor binding protein 4 [Source:HGNC Symbol;Acc:HGNC:5473]	-0.20957373	
LRRC3	leucine rich repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:14965]	-0.20957798	
C1orf56	chromosome 1 open reading frame 56 [Source:HGNC Symbol;Acc:HGNC:26045]	-0.20959389	
ACRV1	acrosomal vesicle protein 1 [Source:HGNC Symbol;Acc:HGNC:127]	-0.20968005	
NMB	neuromedin B [Source:HGNC Symbol;Acc:HGNC:7842]	-0.20994386	
A1BG	alpha-1-B glycoprotein [Source:HGNC Symbol;Acc:HGNC:5]	-0.2101268	
DRAXIN	dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]	-0.21017364	
KLK9	kallikrein related peptidase 9 [Source:HGNC Symbol;Acc:HGNC:6370]	-0.21017867	
NCAM2	neural cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:7657]	-0.21041052	
CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]	-0.21051411	
SIGLEC14	sialic acid binding Ig like lectin 14 [Source:HGNC Symbol;Acc:HGNC:32926]	-0.21052702	
ADSL	adenylosuccinate lyase [Source:HGNC Symbol;Acc:HGNC:291]	-0.21053797	
TOPBP1	DNA topoisomerase II binding protein 1 [Source:HGNC Symbol;Acc:HGNC:17008]	-0.21076481	
CELA3B	chymotrypsin like elastase 3B [Source:HGNC Symbol;Acc:HGNC:15945]	-0.21114059	
CDH17	cadherin 17 [Source:HGNC Symbol;Acc:HGNC:1756]	-0.21129306	
RRAGC	Ras related GTP binding C [Source:HGNC Symbol;Acc:HGNC:19902]	-0.21136993	
TIE1	tyrosine kinase with immunoglobulin like and EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:11809]	-0.21142042	
S100A14	S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]	-0.21170081	
PSMD5	proteasome 26S subunit, non-ATPase 5 [Source:HGNC Symbol;Acc:HGNC:9563]	-0.21210018	
FBXL4	F-box and leucine rich repeat protein 4 [Source:HGNC Symbol;Acc:HGNC:13601]	-0.2122833	
UNC5C	unc-5 netrin receptor C [Source:HGNC Symbol;Acc:HGNC:12569]	-0.21254091	
NFKBID	NFKB inhibitor delta [Source:HGNC Symbol;Acc:HGNC:15671]	-0.2125462	
NGFR	nerve growth factor receptor [Source:HGNC Symbol;Acc:HGNC:7809]	-0.2126803	
IL20RA	interleukin 20 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6003]	-0.21322735	
ENPP7	ectonucleotide pyrophosphatase/phosphodiesterase 7 [Source:HGNC Symbol;Acc:HGNC:23764]	-0.21346338	
PAIP1	poly(A) binding protein interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16945]	-0.21370354	
TNMD	tenomodulin [Source:HGNC Symbol;Acc:HGNC:17757]	-0.21373431	
ALDH3A1	aldehyde dehydrogenase 3 family member A1 [Source:HGNC Symbol;Acc:HGNC:405]	-0.21394733	
PATE1	prostate and testis expressed 1 [Source:HGNC Symbol;Acc:HGNC:24664]	-0.21403444	
SPINT1	serine peptidase inhibitor, Kunitz type 1 [Source:HGNC Symbol;Acc:HGNC:11246]	-0.21423459	
NANOG	Nanog homeobox [Source:HGNC Symbol;Acc:HGNC:20857]	-0.21433492	
NEO1	neogenin 1 [Source:HGNC Symbol;Acc:HGNC:7754]	-0.21473438	
BCAM	basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722]	-0.21482044	
RGMB	repulsive guidance molecule BMP co-receptor b [Source:HGNC Symbol;Acc:HGNC:26896]	-0.21501723	
CMBL	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	-0.21507809	
HNRNPC	heterogeneous nuclear ribonucleoprotein C [Source:HGNC Symbol;Acc:HGNC:5035]	-0.21543926	
EXOSC1	exosome component 1 [Source:HGNC Symbol;Acc:HGNC:17286]	-0.21555579	
NPTX1	neuronal pentraxin 1 [Source:HGNC Symbol;Acc:HGNC:7952]	-0.2158445	
PLA2G2E	phospholipase A2 group IIE [Source:HGNC Symbol;Acc:HGNC:13414]	-0.21589048	
POLR3F	RNA polymerase III subunit F [Source:HGNC Symbol;Acc:HGNC:15763]	-0.21596673	
HDGFL1	HDGF like 1 [Source:HGNC Symbol;Acc:HGNC:21095]	-0.21605043	
SERPING1	serpin family G member 1 [Source:HGNC Symbol;Acc:HGNC:1228]	-0.21617457	
CTSC	cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]	-0.21632661	
PSMB4	proteasome 20S subunit beta 4 [Source:HGNC Symbol;Acc:HGNC:9541]	-0.2163952	
BATF	basic leucine zipper ATF-like transcription factor [Source:HGNC Symbol;Acc:HGNC:958]	-0.21644326	
ADAMTSL1	ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]	-0.21665701	
COL11A2	collagen type XI alpha 2 chain [Source:HGNC Symbol;Acc:HGNC:2187]	-0.21726386	
RSPO4	R-spondin 4 [Source:HGNC Symbol;Acc:HGNC:16175]	-0.21739855	
APOA2	apolipoprotein A2 [Source:HGNC Symbol;Acc:HGNC:601]	-0.21753433	
RNPEP	arginyl aminopeptidase [Source:HGNC Symbol;Acc:HGNC:10078]	-0.21771947	
CHL1	cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]	-0.21783967	
YY1	YY1 transcription factor [Source:HGNC Symbol;Acc:HGNC:12856]	-0.21807548	
SERPINB5	serpin family B member 5 [Source:HGNC Symbol;Acc:HGNC:8949]	-0.21824041	
DCTN2	dynactin subunit 2 [Source:HGNC Symbol;Acc:HGNC:2712]	-0.21847144	
KAT2A	lysine acetyltransferase 2A [Source:HGNC Symbol;Acc:HGNC:4201]	-0.21862535	
BGN	biglycan [Source:HGNC Symbol;Acc:HGNC:1044]	-0.21863279	
TNFSF4	TNF superfamily member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	-0.21885659	
CRYAA	crystallin alpha A [Source:HGNC Symbol;Acc:HGNC:2388]	-0.21895814	
FLT3LG	fms related receptor tyrosine kinase 3 ligand [Source:HGNC Symbol;Acc:HGNC:3766]	-0.21903576	
ACLY	ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115]	-0.21905844	
PTPRD	protein tyrosine phosphatase receptor type D [Source:HGNC Symbol;Acc:HGNC:9668]	-0.21914996	
LHB	luteinizing hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:6584]	-0.21921004	
SEMA7A	semaphorin 7A (John Milton Hagen blood group) [Source:HGNC Symbol;Acc:HGNC:10741]	-0.2192553	
PLXNB3	plexin B3 [Source:HGNC Symbol;Acc:HGNC:9105]	-0.21947712	
CD96	CD96 molecule [Source:HGNC Symbol;Acc:HGNC:16892]	-0.21952143	
CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	-0.2195869	
CRELD1	cysteine rich with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:14630]	-0.21979253	
C1QC	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	-0.21984535	
DPEP2	dipeptidase 2 [Source:HGNC Symbol;Acc:HGNC:23028]	-0.2198765	
SLAMF6	SLAM family member 6 [Source:HGNC Symbol;Acc:HGNC:21392]	-0.21995008	
ILF2	interleukin enhancer binding factor 2 [Source:HGNC Symbol;Acc:HGNC:6037]	-0.21995719	
PLA2G2D	phospholipase A2 group IID [Source:HGNC Symbol;Acc:HGNC:9033]	-0.2203527	
BCHE	butyrylcholinesterase [Source:HGNC Symbol;Acc:HGNC:983]	-0.22076318	
IDO1	indoleamine 2,3-dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:6059]	-0.22091992	
TPST1	tyrosylprotein sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:12020]	-0.22092244	
LINGO1	leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]	-0.22093004	
GORAB	golgin, RAB6 interacting [Source:HGNC Symbol;Acc:HGNC:25676]	-0.2210219	
BCAP29	B cell receptor associated protein 29 [Source:HGNC Symbol;Acc:HGNC:24131]	-0.22112115	
EYS	eyes shut homolog [Source:HGNC Symbol;Acc:HGNC:21555]	-0.22119372	
PCSK9	proprotein convertase subtilisin/kexin type 9 [Source:HGNC Symbol;Acc:HGNC:20001]	-0.22168699	
MAPK13	mitogen-activated protein kinase 13 [Source:HGNC Symbol;Acc:HGNC:6875]	-0.22172146	
FGFR1	fibroblast growth factor receptor 1 [Source:HGNC Symbol;Acc:HGNC:3688]	-0.22198224	
TLR2	toll like receptor 2 [Source:HGNC Symbol;Acc:HGNC:11848]	-0.2220461	
SEMA6A	semaphorin 6A [Source:HGNC Symbol;Acc:HGNC:10738]	-0.22219054	
ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]	-0.22223876	
PSMB1	proteasome 20S subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:9537]	-0.22229949	
CAMK1	calcium/calmodulin dependent protein kinase I [Source:HGNC Symbol;Acc:HGNC:1459]	-0.22276208	
TNFSF9	TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]	-0.2228921	
RNASE2	ribonuclease A family member 2 [Source:HGNC Symbol;Acc:HGNC:10045]	-0.22335315	
HHIP	hedgehog interacting protein [Source:HGNC Symbol;Acc:HGNC:14866]	-0.22359587	
RIC3	RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338]	-0.22376312	
NLGN2	neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]	-0.22376926	
TXNDC15	thioredoxin domain containing 15 [Source:HGNC Symbol;Acc:HGNC:20652]	-0.22379977	
FGB	fibrinogen beta chain [Source:HGNC Symbol;Acc:HGNC:3662]	-0.22386695	
PRSS22	serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]	-0.22397476	
CSDC2	cold shock domain containing C2 [Source:HGNC Symbol;Acc:HGNC:30359]	-0.2239864	
SCN4B	sodium voltage-gated channel beta subunit 4 [Source:HGNC Symbol;Acc:HGNC:10592]	-0.22441295	
ARF1	ADP ribosylation factor 1 [Source:HGNC Symbol;Acc:HGNC:652]	-0.22472776	
PTGFRN	prostaglandin F2 receptor inhibitor [Source:HGNC Symbol;Acc:HGNC:9601]	-0.22503598	
SPATA31D4	SPATA31 subfamily D member 4 [Source:HGNC Symbol;Acc:HGNC:38601]	-0.22517942	
CRYGD	crystallin gamma D [Source:HGNC Symbol;Acc:HGNC:2411]	-0.22523285	
DKKL1	dickkopf like acrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:16528]	-0.22543591	
POU2F1	POU class 2 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9212]	-0.22547427	
PCDHGB1	protocadherin gamma subfamily B, 1 [Source:HGNC Symbol;Acc:HGNC:8708]	-0.22550158	
AFAP1L1	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]	-0.22558959	
SERPINA7	serpin family A member 7 [Source:HGNC Symbol;Acc:HGNC:11583]	-0.22560257	
PSMA2	proteasome 20S subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9531]	-0.2257586	
IDI2	isopentenyl-diphosphate delta isomerase 2 [Source:HGNC Symbol;Acc:HGNC:23487]	-0.22594993	
OSCAR	osteoclast associated Ig-like receptor [Source:HGNC Symbol;Acc:HGNC:29960]	-0.22613658	
PTK7	protein tyrosine kinase 7 (inactive) [Source:HGNC Symbol;Acc:HGNC:9618]	-0.22627558	
GZMA	granzyme A [Source:HGNC Symbol;Acc:HGNC:4708]	-0.22627886	
LGR5	leucine rich repeat containing G protein-coupled receptor 5 [Source:HGNC Symbol;Acc:HGNC:4504]	-0.2263623	
CA10	carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369]	-0.22648782	
ACE	angiotensin I converting enzyme [Source:HGNC Symbol;Acc:HGNC:2707]	-0.22657087	
GALNT10	polypeptide N-acetylgalactosaminyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:19873]	-0.22671713	
CA12	carbonic anhydrase 12 [Source:HGNC Symbol;Acc:HGNC:1371]	-0.22683698	
PCDHA4	protocadherin alpha 4 [Source:HGNC Symbol;Acc:HGNC:8670]	-0.2268441	
IL36A	interleukin 36 alpha [Source:HGNC Symbol;Acc:HGNC:15562]	-0.22691162	
TAF10	TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]	-0.2271591	
HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]	-0.22725074	
PEF1	penta-EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30009]	-0.22738938	
RCVRN	recoverin [Source:HGNC Symbol;Acc:HGNC:9937]	-0.22745082	
FRS2	fibroblast growth factor receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:16971]	-0.22775546	
CDK2AP1	cyclin dependent kinase 2 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14002]	-0.22779314	
POSTN	periostin [Source:HGNC Symbol;Acc:HGNC:16953]	-0.22789873	
ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	-0.22799459	
TRIO	trio Rho guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:12303]	-0.22801086	
LRRTM4	leucine rich repeat transmembrane neuronal 4 [Source:HGNC Symbol;Acc:HGNC:19411]	-0.2280909	
C10orf105	chromosome 10 open reading frame 105 [Source:HGNC Symbol;Acc:HGNC:20304]	-0.22811711	
ESRP1	epithelial splicing regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:25966]	-0.22834304	
GDA	guanine deaminase [Source:HGNC Symbol;Acc:HGNC:4212]	-0.22870973	
NRG4	neuregulin 4 [Source:HGNC Symbol;Acc:HGNC:29862]	-0.22872293	
DYNLL1	dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]	-0.22890176	
IL7	interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]	-0.2290455	
CREB3L2	cAMP responsive element binding protein 3 like 2 [Source:HGNC Symbol;Acc:HGNC:23720]	-0.22951834	
BPNT2	3'(2'), 5'-bisphosphate nucleotidase 2 [Source:HGNC Symbol;Acc:HGNC:26019]	-0.22954251	
MMGT1	membrane magnesium transporter 1 [Source:HGNC Symbol;Acc:HGNC:28100]	-0.22955053	
NR1D1	nuclear receptor subfamily 1 group D member 1 [Source:HGNC Symbol;Acc:HGNC:7962]	-0.22975829	
OLFM1	olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]	-0.22994246	
GNLY	granulysin [Source:HGNC Symbol;Acc:HGNC:4414]	-0.23001067	
MSRB3	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	-0.23009326	
KLK8	kallikrein related peptidase 8 [Source:HGNC Symbol;Acc:HGNC:6369]	-0.23012143	
SPINK1	serine peptidase inhibitor Kazal type 1 [Source:HGNC Symbol;Acc:HGNC:11244]	-0.23017716	
ZNF410	zinc finger protein 410 [Source:HGNC Symbol;Acc:HGNC:20144]	-0.23029537	
KRT16	keratin 16 [Source:HGNC Symbol;Acc:HGNC:6423]	-0.23034854	
CADM2	cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:29849]	-0.23061979	
IGFALS	insulin like growth factor binding protein acid labile subunit [Source:HGNC Symbol;Acc:HGNC:5468]	-0.23113261	
PAX4	paired box 4 [Source:HGNC Symbol;Acc:HGNC:8618]	-0.23133941	
CD164L2	CD164 molecule like 2 [Source:HGNC Symbol;Acc:HGNC:32043]	-0.23139164	
AMN	amnion associated transmembrane protein [Source:HGNC Symbol;Acc:HGNC:14604]	-0.23151584	
KCNG4	potassium voltage-gated channel modifier subfamily G member 4 [Source:HGNC Symbol;Acc:HGNC:19697]	-0.23158553	
DOCK9	dedicator of cytokinesis 9 [Source:HGNC Symbol;Acc:HGNC:14132]	-0.23169482	
NRGN	neurogranin [Source:HGNC Symbol;Acc:HGNC:8000]	-0.23181827	
IRF4	interferon regulatory factor 4 [Source:HGNC Symbol;Acc:HGNC:6119]	-0.23184599	
ZNF180	zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]	-0.23185249	
KERA	keratocan [Source:HGNC Symbol;Acc:HGNC:6309]	-0.23205042	
LCORL	ligand dependent nuclear receptor corepressor like [Source:HGNC Symbol;Acc:HGNC:30776]	-0.23207335	
PLEKHA1	pleckstrin homology domain containing A1 [Source:HGNC Symbol;Acc:HGNC:14335]	-0.23208095	
IL12RB2	interleukin 12 receptor subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:5972]	-0.23243318	
B3GALT6	beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]	-0.23266476	
CLEC4M	C-type lectin domain family 4 member M [Source:HGNC Symbol;Acc:HGNC:13523]	-0.23292987	
AZU1	azurocidin 1 [Source:HGNC Symbol;Acc:HGNC:913]	-0.23296005	
NTNG1	netrin G1 [Source:HGNC Symbol;Acc:HGNC:23319]	-0.23297366	
FTMT	ferritin mitochondrial [Source:HGNC Symbol;Acc:HGNC:17345]	-0.23318304	
IGHG2	immunoglobulin heavy constant gamma 2 (G2m marker) [Source:HGNC Symbol;Acc:HGNC:5526]	-0.233321	
TNFSF15	TNF superfamily member 15 [Source:HGNC Symbol;Acc:HGNC:11931]	-0.2334465	
CA7	carbonic anhydrase 7 [Source:HGNC Symbol;Acc:HGNC:1381]	-0.23371229	
MPZL2	myelin protein zero like 2 [Source:HGNC Symbol;Acc:HGNC:3496]	-0.23391925	
INS	insulin [Source:HGNC Symbol;Acc:HGNC:6081]	-0.23418246	
H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4795]	-0.23451705	
NDUFB4	NADH:ubiquinone oxidoreductase subunit B4 [Source:HGNC Symbol;Acc:HGNC:7699]	-0.23461208	
CD274	CD274 molecule [Source:HGNC Symbol;Acc:HGNC:17635]	-0.23474653	
CA8	carbonic anhydrase 8 [Source:HGNC Symbol;Acc:HGNC:1382]	-0.23493716	
COQ8B	coenzyme Q8B [Source:HGNC Symbol;Acc:HGNC:19041]	-0.2349632	
STX2	syntaxin 2 [Source:HGNC Symbol;Acc:HGNC:3403]	-0.23585501	
POLE2	DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]	-0.23587579	
BMP8B	bone morphogenetic protein 8b [Source:HGNC Symbol;Acc:HGNC:1075]	-0.23604506	
KLK14	kallikrein related peptidase 14 [Source:HGNC Symbol;Acc:HGNC:6362]	-0.23609684	
BST1	bone marrow stromal cell antigen 1 [Source:HGNC Symbol;Acc:HGNC:1118]	-0.23632148	
APOC1	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]	-0.23673025	
HYAL1	hyaluronidase 1 [Source:HGNC Symbol;Acc:HGNC:5320]	-0.23674823	
SEZ6L	seizure related 6 homolog like [Source:HGNC Symbol;Acc:HGNC:10763]	-0.23707972	
TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]	-0.23726307	
GNPDA1	glucosamine-6-phosphate deaminase 1 [Source:HGNC Symbol;Acc:HGNC:4417]	-0.23752946	
GDF11	growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]	-0.23762399	
LIFR	LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]	-0.23782103	
B4GALT3	beta-1,4-galactosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:926]	-0.2381471	
TINAGL1	tubulointerstitial nephritis antigen like 1 [Source:HGNC Symbol;Acc:HGNC:19168]	-0.23822583	
LPO	lactoperoxidase [Source:HGNC Symbol;Acc:HGNC:6678]	-0.2384931	
PSMA4	proteasome 20S subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:9533]	-0.23866113	
PLXND1	plexin D1 [Source:HGNC Symbol;Acc:HGNC:9107]	-0.23888478	
FAM20A	FAM20A golgi associated secretory pathway pseudokinase [Source:HGNC Symbol;Acc:HGNC:23015]	-0.23891985	
DDC	dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719]	-0.23904933	
TNFRSF6B	TNF receptor superfamily member 6b [Source:HGNC Symbol;Acc:HGNC:11921]	-0.23914564	
OLFM4	olfactomedin 4 [Source:HGNC Symbol;Acc:HGNC:17190]	-0.23947752	
NATD1	N-acetyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30770]	-0.23976807	
ZDHHC14	zinc finger DHHC-type palmitoyltransferase 14 [Source:HGNC Symbol;Acc:HGNC:20341]	-0.23981597	
RCN3	reticulocalbin 3 [Source:HGNC Symbol;Acc:HGNC:21145]	-0.2398855	
L1CAM	L1 cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:6470]	-0.23999757	
ANTXR2	ANTXR cell adhesion molecule 2 [Source:HGNC Symbol;Acc:HGNC:21732]	-0.24011783	
HMGA1	high mobility group AT-hook 1 [Source:HGNC Symbol;Acc:HGNC:5010]	-0.24044827	
GRIA4	glutamate ionotropic receptor AMPA type subunit 4 [Source:HGNC Symbol;Acc:HGNC:4574]	-0.24059075	
ATP1B2	ATPase Na+/K+ transporting subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:805]	-0.24080732	
UBE2L6	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]	-0.24156141	
TRABD	TraB domain containing [Source:HGNC Symbol;Acc:HGNC:28805]	-0.24204935	
LGALS3BP	galectin 3 binding protein [Source:HGNC Symbol;Acc:HGNC:6564]	-0.24210124	
NTRK3	neurotrophic receptor tyrosine kinase 3 [Source:HGNC Symbol;Acc:HGNC:8033]	-0.24225546	
METTL1	methyltransferase 1, tRNA methylguanosine [Source:HGNC Symbol;Acc:HGNC:7030]	-0.2423976	
SPOCK2	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]	-0.2424414	
CCS	copper chaperone for superoxide dismutase [Source:HGNC Symbol;Acc:HGNC:1613]	-0.24261013	
FOLR1	folate receptor alpha [Source:HGNC Symbol;Acc:HGNC:3791]	-0.24263556	
FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	-0.2426643	
RHPN2	rhophilin Rho GTPase binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19974]	-0.24279255	
LMOD1	leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647]	-0.24294443	
LTBP4	latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]	-0.24296163	
OLFML3	olfactomedin like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	-0.24323073	
PBK	PDZ binding kinase [Source:HGNC Symbol;Acc:HGNC:18282]	-0.24335459	
CTSF	cathepsin F [Source:HGNC Symbol;Acc:HGNC:2531]	-0.24337517	
IFNL2	interferon lambda 2 [Source:HGNC Symbol;Acc:HGNC:18364]	-0.24377419	
CEACAM4	CEA cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816]	-0.24385186	
GMNN	geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]	-0.24405807	
DNAJC15	DnaJ heat shock protein family (Hsp40) member C15 [Source:HGNC Symbol;Acc:HGNC:20325]	-0.24450125	
QSOX2	quiescin sulfhydryl oxidase 2 [Source:HGNC Symbol;Acc:HGNC:30249]	-0.24454099	
LRIG3	leucine rich repeats and immunoglobulin like domains 3 [Source:HGNC Symbol;Acc:HGNC:30991]	-0.24461904	
PRRG1	proline rich and Gla domain 1 [Source:HGNC Symbol;Acc:HGNC:9469]	-0.24469113	
CCL19	C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]	-0.24484499	
ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15 [Source:HGNC Symbol;Acc:HGNC:16305]	-0.24525258	
TBX22	T-box transcription factor 22 [Source:HGNC Symbol;Acc:HGNC:11600]	-0.24561724	
ARHGAP36	Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388]	-0.24582162	
PLAUR	plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]	-0.24590404	
VSIG10	V-set and immunoglobulin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:26078]	-0.24654214	
NELL1	neural EGFL like 1 [Source:HGNC Symbol;Acc:HGNC:7750]	-0.24683237	
ADM2	adrenomedullin 2 [Source:HGNC Symbol;Acc:HGNC:28898]	-0.24683544	
FUT2	fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4013]	-0.24703847	
NPTN	neuroplastin [Source:HGNC Symbol;Acc:HGNC:17867]	-0.24720766	
MAPRE3	microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]	-0.2475008	
SEMA5A	semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]	-0.24753913	
IL12B	interleukin 12B [Source:HGNC Symbol;Acc:HGNC:5970]	-0.2476915	
ANK2	ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]	-0.2477792	
SPINK9	serine peptidase inhibitor Kazal type 9 [Source:HGNC Symbol;Acc:HGNC:32951]	-0.24813013	
TAPBPL	TAP binding protein like [Source:HGNC Symbol;Acc:HGNC:30683]	-0.24822798	
GC	GC vitamin D binding protein [Source:HGNC Symbol;Acc:HGNC:4187]	-0.24834728	
ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	-0.24863303	
IL7R	interleukin 7 receptor [Source:HGNC Symbol;Acc:HGNC:6024]	-0.2487037	
BMP2	bone morphogenetic protein 2 [Source:HGNC Symbol;Acc:HGNC:1069]	-0.24872175	
OSTN	osteocrin [Source:HGNC Symbol;Acc:HGNC:29961]	-0.24874829	
CHIA	chitinase acidic [Source:HGNC Symbol;Acc:HGNC:17432]	-0.24875356	
LRRN1	leucine rich repeat neuronal 1 [Source:HGNC Symbol;Acc:HGNC:20980]	-0.24876392	
SLAMF7	SLAM family member 7 [Source:HGNC Symbol;Acc:HGNC:21394]	-0.24921773	
WFIKKN2	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30916]	-0.249225	
CSNK2A2	casein kinase 2 alpha 2 [Source:HGNC Symbol;Acc:HGNC:2459]	-0.24964061	
