NAME	TITLE	SCORE	
ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]	-0.10371033	
PTGS2	prostaglandin-endoperoxide synthase 2 [Source:HGNC Symbol;Acc:HGNC:9605]	-0.103731506	
PTPN9	protein tyrosine phosphatase non-receptor type 9 [Source:HGNC Symbol;Acc:HGNC:9661]	-0.103903204	
DNASE2B	deoxyribonuclease 2 beta [Source:HGNC Symbol;Acc:HGNC:28875]	-0.103996746	
THRA	thyroid hormone receptor alpha [Source:HGNC Symbol;Acc:HGNC:11796]	-0.10399773	
LOXL2	lysyl oxidase like 2 [Source:HGNC Symbol;Acc:HGNC:6666]	-0.104172744	
IL10RB	interleukin 10 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:5965]	-0.104300186	
CD163	CD163 molecule [Source:HGNC Symbol;Acc:HGNC:1631]	-0.104411796	
TPO	thyroid peroxidase [Source:HGNC Symbol;Acc:HGNC:12015]	-0.10460726	
NOVA1	NOVA alternative splicing regulator 1 [Source:HGNC Symbol;Acc:HGNC:7886]	-0.10489258	
IL24	interleukin 24 [Source:HGNC Symbol;Acc:HGNC:11346]	-0.10522007	
SYNCRIP	synaptotagmin binding cytoplasmic RNA interacting protein [Source:HGNC Symbol;Acc:HGNC:16918]	-0.1053271	
GOLGA7	golgin A7 [Source:HGNC Symbol;Acc:HGNC:24876]	-0.10550256	
STATH	statherin [Source:HGNC Symbol;Acc:HGNC:11369]	-0.105548866	
PSG3	pregnancy specific beta-1-glycoprotein 3 [Source:HGNC Symbol;Acc:HGNC:9520]	-0.105940975	
APOC2	apolipoprotein C2 [Source:HGNC Symbol;Acc:HGNC:609]	-0.10612153	
TNFRSF6B	TNF receptor superfamily member 6b [Source:HGNC Symbol;Acc:HGNC:11921]	-0.10613204	
REG4	regenerating family member 4 [Source:HGNC Symbol;Acc:HGNC:22977]	-0.10620421	
RORB	RAR related orphan receptor B [Source:HGNC Symbol;Acc:HGNC:10259]	-0.106618576	
TSNARE1	t-SNARE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26437]	-0.10694656	
FRS2	fibroblast growth factor receptor substrate 2 [Source:HGNC Symbol;Acc:HGNC:16971]	-0.106950946	
APOA4	apolipoprotein A4 [Source:HGNC Symbol;Acc:HGNC:602]	-0.106951915	
CKAP2	cytoskeleton associated protein 2 [Source:HGNC Symbol;Acc:HGNC:1990]	-0.107006624	
NETO2	neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]	-0.107120305	
GMEB2	glucocorticoid modulatory element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4371]	-0.1071443	
PIAS4	protein inhibitor of activated STAT 4 [Source:HGNC Symbol;Acc:HGNC:17002]	-0.107169144	
SLC3A1	solute carrier family 3 member 1 [Source:HGNC Symbol;Acc:HGNC:11025]	-0.10716927	
SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	-0.10717599	
BNIP3L	BCL2 interacting protein 3 like [Source:HGNC Symbol;Acc:HGNC:1085]	-0.10731801	
IFNL3	interferon lambda 3 [Source:HGNC Symbol;Acc:HGNC:18365]	-0.10734052	
MVD	mevalonate diphosphate decarboxylase [Source:HGNC Symbol;Acc:HGNC:7529]	-0.10740074	
DDR1	discoidin domain receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:2730]	-0.10742251	
ATP2A3	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 3 [Source:HGNC Symbol;Acc:HGNC:813]	-0.10747847	
ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	-0.107836656	
TXNDC11	thioredoxin domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28030]	-0.10798643	
OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	-0.10800169	
CDH3	cadherin 3 [Source:HGNC Symbol;Acc:HGNC:1762]	-0.10804268	
PLA2G10	phospholipase A2 group X [Source:HGNC Symbol;Acc:HGNC:9029]	-0.10808086	
ENTPD2	ectonucleoside triphosphate diphosphohydrolase 2 [Source:HGNC Symbol;Acc:HGNC:3364]	-0.10816826	
EDN1	endothelin 1 [Source:HGNC Symbol;Acc:HGNC:3176]	-0.108324006	
SBSN	suprabasin [Source:HGNC Symbol;Acc:HGNC:24950]	-0.10837908	
BPIFA1	BPI fold containing family A member 1 [Source:HGNC Symbol;Acc:HGNC:15749]	-0.108403005	
KLHL13	kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]	-0.10844145	
LEP	leptin [Source:HGNC Symbol;Acc:HGNC:6553]	-0.10848424	
NEDD9	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]	-0.10856168	
CRISP2	cysteine rich secretory protein 2 [Source:HGNC Symbol;Acc:HGNC:12024]	-0.10868865	
NTF4	neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]	-0.1088534	
CAP1	cyclase associated actin cytoskeleton regulatory protein 1 [Source:HGNC Symbol;Acc:HGNC:20040]	-0.108854584	
KISS1	KiSS-1 metastasis suppressor [Source:HGNC Symbol;Acc:HGNC:6341]	-0.10892162	
EMILIN3	elastin microfibril interfacer 3 [Source:HGNC Symbol;Acc:HGNC:16123]	-0.10899888	
ELMO1	engulfment and cell motility 1 [Source:HGNC Symbol;Acc:HGNC:16286]	-0.10907821	
SLC3A2	solute carrier family 3 member 2 [Source:HGNC Symbol;Acc:HGNC:11026]	-0.10917818	
HBQ1	hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]	-0.1091798	
GPC4	glypican 4 [Source:HGNC Symbol;Acc:HGNC:4452]	-0.10929625	
UNC5A	unc-5 netrin receptor A [Source:HGNC Symbol;Acc:HGNC:12567]	-0.10942235	
TNNT3	troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]	-0.10945259	
ITGB7	integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]	-0.109473	
YWHAE	tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon [Source:HGNC Symbol;Acc:HGNC:12851]	-0.10949342	
HSPG2	heparan sulfate proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:5273]	-0.10952173	
PITPNB	phosphatidylinositol transfer protein beta [Source:HGNC Symbol;Acc:HGNC:9002]	-0.10969457	
ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	-0.109759055	
OSBPL9	oxysterol binding protein like 9 [Source:HGNC Symbol;Acc:HGNC:16386]	-0.109798975	
HNF4A	hepatocyte nuclear factor 4 alpha [Source:HGNC Symbol;Acc:HGNC:5024]	-0.109906204	
ERCC4	ERCC excision repair 4, endonuclease catalytic subunit [Source:HGNC Symbol;Acc:HGNC:3436]	-0.110001475	
NMNAT1	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]	-0.11002766	
CXCL12	C-X-C motif chemokine ligand 12 [Source:HGNC Symbol;Acc:HGNC:10672]	-0.110031456	
STOML1	stomatin like 1 [Source:HGNC Symbol;Acc:HGNC:14560]	-0.11041337	
TSPEAR	thrombospondin type laminin G domain and EAR repeats [Source:HGNC Symbol;Acc:HGNC:1268]	-0.11041509	
BACH1	BTB domain and CNC homolog 1 [Source:HGNC Symbol;Acc:HGNC:935]	-0.11047077	
DEFB1	defensin beta 1 [Source:HGNC Symbol;Acc:HGNC:2766]	-0.11050576	
PSG4	pregnancy specific beta-1-glycoprotein 4 [Source:HGNC Symbol;Acc:HGNC:9521]	-0.110707164	
KRTDAP	keratinocyte differentiation associated protein [Source:HGNC Symbol;Acc:HGNC:16313]	-0.1115495	
ICAM3	intercellular adhesion molecule 3 [Source:HGNC Symbol;Acc:HGNC:5346]	-0.111596316	
ST8SIA6	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23317]	-0.11161323	
ARPC3	actin related protein 2/3 complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:706]	-0.11179693	
UBE2B	ubiquitin conjugating enzyme E2 B [Source:HGNC Symbol;Acc:HGNC:12473]	-0.111800246	
CCL13	C-C motif chemokine ligand 13 [Source:HGNC Symbol;Acc:HGNC:10611]	-0.111866646	
CCL25	C-C motif chemokine ligand 25 [Source:HGNC Symbol;Acc:HGNC:10624]	-0.112045005	
CA1	carbonic anhydrase 1 [Source:HGNC Symbol;Acc:HGNC:1368]	-0.11207249	
DUSP26	dual specificity phosphatase 26 [Source:HGNC Symbol;Acc:HGNC:28161]	-0.112106994	
ADAM32	ADAM metallopeptidase domain 32 [Source:HGNC Symbol;Acc:HGNC:15479]	-0.11257872	
CD37	CD37 molecule [Source:HGNC Symbol;Acc:HGNC:1666]	-0.112984784	
FAM171A1	family with sequence similarity 171 member A1 [Source:HGNC Symbol;Acc:HGNC:23522]	-0.113196515	
VAMP4	vesicle associated membrane protein 4 [Source:HGNC Symbol;Acc:HGNC:12645]	-0.113244615	
XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]	-0.11326671	
NLRP10	NLR family pyrin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21464]	-0.11331177	
OSTN	osteocrin [Source:HGNC Symbol;Acc:HGNC:29961]	-0.113331355	
PLXNA1	plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]	-0.113685474	
MTAP	methylthioadenosine phosphorylase [Source:HGNC Symbol;Acc:HGNC:7413]	-0.113687836	
PDGFC	platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]	-0.11395899	
ASRGL1	asparaginase and isoaspartyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:16448]	-0.113999434	
SIGLEC1	sialic acid binding Ig like lectin 1 [Source:HGNC Symbol;Acc:HGNC:11127]	-0.11400578	
P4HA1	prolyl 4-hydroxylase subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:8546]	-0.1140721	
KCNIP4	potassium voltage-gated channel interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30083]	-0.11420035	
ETFA	electron transfer flavoprotein subunit alpha [Source:HGNC Symbol;Acc:HGNC:3481]	-0.11420053	
GAS6	growth arrest specific 6 [Source:HGNC Symbol;Acc:HGNC:4168]	-0.11423407	
DDX25	DEAD-box helicase 25 [Source:HGNC Symbol;Acc:HGNC:18698]	-0.11426084	
B3GNT8	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:24139]	-0.114458755	
PLEKHA1	pleckstrin homology domain containing A1 [Source:HGNC Symbol;Acc:HGNC:14335]	-0.11446381	
CXCL17	C-X-C motif chemokine ligand 17 [Source:HGNC Symbol;Acc:HGNC:19232]	-0.11447437	
CCNB1	cyclin B1 [Source:HGNC Symbol;Acc:HGNC:1579]	-0.11447485	
PATE4	prostate and testis expressed 4 [Source:HGNC Symbol;Acc:HGNC:35427]	-0.114750355	
MBTPS1	membrane bound transcription factor peptidase, site 1 [Source:HGNC Symbol;Acc:HGNC:15456]	-0.1147565	
AURKA	aurora kinase A [Source:HGNC Symbol;Acc:HGNC:11393]	-0.115016825	
LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	-0.11506931	
NXPH2	neurexophilin 2 [Source:HGNC Symbol;Acc:HGNC:8076]	-0.115141265	
HCAR2	hydroxycarboxylic acid receptor 2 [Source:HGNC Symbol;Acc:HGNC:24827]	-0.11547066	
RAB14	RAB14, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16524]	-0.115490764	
IFIT2	interferon induced protein with tetratricopeptide repeats 2 [Source:HGNC Symbol;Acc:HGNC:5409]	-0.11550122	
ST6GALNAC5	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:19342]	-0.11594658	
RSPO3	R-spondin 3 [Source:HGNC Symbol;Acc:HGNC:20866]	-0.11595671	
PARVA	parvin alpha [Source:HGNC Symbol;Acc:HGNC:14652]	-0.11603955	
TNFSF18	TNF superfamily member 18 [Source:HGNC Symbol;Acc:HGNC:11932]	-0.11616044	
TNMD	tenomodulin [Source:HGNC Symbol;Acc:HGNC:17757]	-0.11630226	
ST6GALNAC6	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:23364]	-0.116360165	
TGFB2	transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]	-0.11662118	
PLXNB3	plexin B3 [Source:HGNC Symbol;Acc:HGNC:9105]	-0.1167456	
PLSCR3	phospholipid scramblase 3 [Source:HGNC Symbol;Acc:HGNC:16495]	-0.116905026	
AMY2A	amylase alpha 2A [Source:HGNC Symbol;Acc:HGNC:477]	-0.117184155	
CASQ2	calsequestrin 2 [Source:HGNC Symbol;Acc:HGNC:1513]	-0.11729843	
AGR3	anterior gradient 3, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:24167]	-0.117328145	
LAMP1	lysosomal associated membrane protein 1 [Source:HGNC Symbol;Acc:HGNC:6499]	-0.11740279	
UBE2L6	ubiquitin conjugating enzyme E2 L6 [Source:HGNC Symbol;Acc:HGNC:12490]	-0.11740719	
TICAM2	TIR domain containing adaptor molecule 2 [Source:HGNC Symbol;Acc:HGNC:21354]	-0.11750225	
STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]	-0.11775776	
S100A14	S100 calcium binding protein A14 [Source:HGNC Symbol;Acc:HGNC:18901]	-0.11785822	
GBP2	guanylate binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4183]	-0.117925145	
RSPO2	R-spondin 2 [Source:HGNC Symbol;Acc:HGNC:28583]	-0.1179791	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	-0.118084386	
GNRH2	gonadotropin releasing hormone 2 [Source:HGNC Symbol;Acc:HGNC:4420]	-0.11815791	
LIFR	LIF receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:6597]	-0.118303694	
LPCAT2	lysophosphatidylcholine acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:26032]	-0.11853883	
GCA	grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]	-0.118594125	
KIR3DL2	killer cell immunoglobulin like receptor, three Ig domains and long cytoplasmic tail 2 [Source:HGNC Symbol;Acc:HGNC:6339]	-0.11887471	
BCL2L2	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]	-0.11923644	
KLK13	kallikrein related peptidase 13 [Source:HGNC Symbol;Acc:HGNC:6361]	-0.11935417	
HTR6	5-hydroxytryptamine receptor 6 [Source:HGNC Symbol;Acc:HGNC:5301]	-0.11937992	
SOSTDC1	sclerostin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21748]	-0.119412	
STX18	syntaxin 18 [Source:HGNC Symbol;Acc:HGNC:15942]	-0.11956986	
LRTM1	leucine rich repeats and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:25023]	-0.119578466	
CAV2	caveolin 2 [Source:HGNC Symbol;Acc:HGNC:1528]	-0.11958835	
SERPINB4	serpin family B member 4 [Source:HGNC Symbol;Acc:HGNC:10570]	-0.119983606	
HIBADH	3-hydroxyisobutyrate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4907]	-0.12013528	
IL12RB1	interleukin 12 receptor subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:5971]	-0.12019629	
SFXN5	sideroflexin 5 [Source:HGNC Symbol;Acc:HGNC:16073]	-0.12042593	
BPTF	bromodomain PHD finger transcription factor [Source:HGNC Symbol;Acc:HGNC:3581]	-0.12051061	
SMIM10	small integral membrane protein 10 [Source:HGNC Symbol;Acc:HGNC:41913]	-0.12058234	
TTC17	tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]	-0.12067846	
ASTL	astacin like metalloendopeptidase [Source:HGNC Symbol;Acc:HGNC:31704]	-0.12068423	
GALNT1	polypeptide N-acetylgalactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4123]	-0.12072383	
PGLYRP3	peptidoglycan recognition protein 3 [Source:HGNC Symbol;Acc:HGNC:30014]	-0.12078846	
GUCA1A	guanylate cyclase activator 1A [Source:HGNC Symbol;Acc:HGNC:4678]	-0.120837666	
ADCYAP1	adenylate cyclase activating polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:241]	-0.1210639	
RRAS	RAS related [Source:HGNC Symbol;Acc:HGNC:10447]	-0.12123218	
ADAM11	ADAM metallopeptidase domain 11 [Source:HGNC Symbol;Acc:HGNC:189]	-0.12126874	
IL7	interleukin 7 [Source:HGNC Symbol;Acc:HGNC:6023]	-0.12139856	
PSG9	pregnancy specific beta-1-glycoprotein 9 [Source:HGNC Symbol;Acc:HGNC:9526]	-0.12157593	
MAPRE3	microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]	-0.12157804	
HAVCR2	hepatitis A virus cellular receptor 2 [Source:HGNC Symbol;Acc:HGNC:18437]	-0.12167185	
CHST14	carbohydrate sulfotransferase 14 [Source:HGNC Symbol;Acc:HGNC:24464]	-0.12176643	
PPARA	peroxisome proliferator activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232]	-0.121857025	
ARL9	ADP ribosylation factor like GTPase 9 [Source:HGNC Symbol;Acc:HGNC:23592]	-0.12190374	
PVR	PVR cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:9705]	-0.121911936	
SYTL1	synaptotagmin like 1 [Source:HGNC Symbol;Acc:HGNC:15584]	-0.1220598	
LYPD3	LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880]	-0.122130886	
NCR3	natural cytotoxicity triggering receptor 3 [Source:HGNC Symbol;Acc:HGNC:19077]	-0.12216138	
SLAMF1	signaling lymphocytic activation molecule family member 1 [Source:HGNC Symbol;Acc:HGNC:10903]	-0.12227723	
TNFRSF19	TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]	-0.12232017	
HS3ST1	heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]	-0.12246427	
CHST6	carbohydrate sulfotransferase 6 [Source:HGNC Symbol;Acc:HGNC:6938]	-0.122521326	
ARPC1B	actin related protein 2/3 complex subunit 1B [Source:HGNC Symbol;Acc:HGNC:704]	-0.122620285	
FGF20	fibroblast growth factor 20 [Source:HGNC Symbol;Acc:HGNC:3677]	-0.12263634	
IQCF3	IQ motif containing F3 [Source:HGNC Symbol;Acc:HGNC:31816]	-0.12279783	
FOXG1	forkhead box G1 [Source:HGNC Symbol;Acc:HGNC:3811]	-0.12293897	
VSIG1	V-set and immunoglobulin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28675]	-0.122954935	
CCL2	C-C motif chemokine ligand 2 [Source:HGNC Symbol;Acc:HGNC:10618]	-0.122986056	
GALNT3	polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]	-0.12299627	
AKAP7	A-kinase anchoring protein 7 [Source:HGNC Symbol;Acc:HGNC:377]	-0.123037405	
SPINK7	serine peptidase inhibitor Kazal type 7 [Source:HGNC Symbol;Acc:HGNC:24643]	-0.1230758	
CLEC6A	C-type lectin domain containing 6A [Source:HGNC Symbol;Acc:HGNC:14556]	-0.12310241	
GAA	alpha glucosidase [Source:HGNC Symbol;Acc:HGNC:4065]	-0.12320346	
KLK11	kallikrein related peptidase 11 [Source:HGNC Symbol;Acc:HGNC:6359]	-0.123245895	
FGF17	fibroblast growth factor 17 [Source:HGNC Symbol;Acc:HGNC:3673]	-0.123321496	
DEFB118	defensin beta 118 [Source:HGNC Symbol;Acc:HGNC:16196]	-0.12363005	
TMPRSS11A	transmembrane serine protease 11A [Source:HGNC Symbol;Acc:HGNC:27954]	-0.12364776	
TRDMT1	tRNA aspartic acid methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:2977]	-0.12402714	
EEF2K	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	-0.12418851	
KLK7	kallikrein related peptidase 7 [Source:HGNC Symbol;Acc:HGNC:6368]	-0.12438271	
ARL2	ADP ribosylation factor like GTPase 2 [Source:HGNC Symbol;Acc:HGNC:693]	-0.124713756	
SCIMP	SLP adaptor and CSK interacting membrane protein [Source:HGNC Symbol;Acc:HGNC:33504]	-0.12481831	
ZNF566	zinc finger protein 566 [Source:HGNC Symbol;Acc:HGNC:25919]	-0.124822326	
FGF3	fibroblast growth factor 3 [Source:HGNC Symbol;Acc:HGNC:3681]	-0.124900624	
EYS	eyes shut homolog [Source:HGNC Symbol;Acc:HGNC:21555]	-0.124928534	
SMURF2	SMAD specific E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16809]	-0.12501875	
ANAPC7	anaphase promoting complex subunit 7 [Source:HGNC Symbol;Acc:HGNC:17380]	-0.12550686	
KLK9	kallikrein related peptidase 9 [Source:HGNC Symbol;Acc:HGNC:6370]	-0.12554792	
SLC6A16	solute carrier family 6 member 16 [Source:HGNC Symbol;Acc:HGNC:13622]	-0.12622084	
MTCP1	mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]	-0.12629642	
CCL19	C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]	-0.12645057	
EDDM3B	epididymal protein 3B [Source:HGNC Symbol;Acc:HGNC:19223]	-0.12654266	
CLSTN1	calsyntenin 1 [Source:HGNC Symbol;Acc:HGNC:17447]	-0.1265512	
PRLH	prolactin releasing hormone [Source:HGNC Symbol;Acc:HGNC:17945]	-0.12660602	
RCN1	reticulocalbin 1 [Source:HGNC Symbol;Acc:HGNC:9934]	-0.12661326	
NAGLU	N-acetyl-alpha-glucosaminidase [Source:HGNC Symbol;Acc:HGNC:7632]	-0.1266499	
MYL5	myosin light chain 5 [Source:HGNC Symbol;Acc:HGNC:7586]	-0.12669255	
HAPLN4	hyaluronan and proteoglycan link protein 4 [Source:HGNC Symbol;Acc:HGNC:31357]	-0.12696403	
SNRPF	small nuclear ribonucleoprotein polypeptide F [Source:HGNC Symbol;Acc:HGNC:11162]	-0.12704936	
SCT	secretin [Source:HGNC Symbol;Acc:HGNC:10607]	-0.12735479	
FUT2	fucosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:4013]	-0.12740062	
OLFM4	olfactomedin 4 [Source:HGNC Symbol;Acc:HGNC:17190]	-0.12756768	
FANCL	FA complementation group L [Source:HGNC Symbol;Acc:HGNC:20748]	-0.12771496	
ADAM12	ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]	-0.12781227	
BAG4	BAG cochaperone 4 [Source:HGNC Symbol;Acc:HGNC:940]	-0.12796965	
SAT2	spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]	-0.12823966	
A4GNT	alpha-1,4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:17968]	-0.12830319	
STC1	stanniocalcin 1 [Source:HGNC Symbol;Acc:HGNC:11373]	-0.12833287	
LYPLAL1	lysophospholipase like 1 [Source:HGNC Symbol;Acc:HGNC:20440]	-0.12833683	
PKDCC	protein kinase domain containing, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:25123]	-0.12843142	
CKMT2	creatine kinase, mitochondrial 2 [Source:HGNC Symbol;Acc:HGNC:1996]	-0.12844965	
KIR3DS1	killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1 [Source:HGNC Symbol;Acc:HGNC:6340]	-0.1284533	
PDCD6	programmed cell death 6 [Source:HGNC Symbol;Acc:HGNC:8765]	-0.12883006	
NUDT1	nudix hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:8048]	-0.12884109	
SCGN	secretagogin, EF-hand calcium binding protein [Source:HGNC Symbol;Acc:HGNC:16941]	-0.12887396	
CRELD1	cysteine rich with EGF like domains 1 [Source:HGNC Symbol;Acc:HGNC:14630]	-0.12900402	
IRF2	interferon regulatory factor 2 [Source:HGNC Symbol;Acc:HGNC:6117]	-0.12972924	
FAM3B	FAM3 metabolism regulating signaling molecule B [Source:HGNC Symbol;Acc:HGNC:1253]	-0.1300176	
WWC1	WW and C2 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29435]	-0.1300479	
GH1	growth hormone 1 [Source:HGNC Symbol;Acc:HGNC:4261]	-0.13009496	
LMAN1	lectin, mannose binding 1 [Source:HGNC Symbol;Acc:HGNC:6631]	-0.1305085	
CRYAA	crystallin alpha A [Source:HGNC Symbol;Acc:HGNC:2388]	-0.13053349	
TMEM154	transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]	-0.1305638	
PCDHGC5	protocadherin gamma subfamily C, 5 [Source:HGNC Symbol;Acc:HGNC:8718]	-0.13057533	
EFNA5	ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]	-0.13064432	
QRFP	pyroglutamylated RFamide peptide [Source:HGNC Symbol;Acc:HGNC:29982]	-0.13073042	
SHC2	SHC adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:29869]	-0.13078249	
COX5B	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]	-0.13086857	
DCP1B	decapping mRNA 1B [Source:HGNC Symbol;Acc:HGNC:24451]	-0.13087502	
GZMH	granzyme H [Source:HGNC Symbol;Acc:HGNC:4710]	-0.13089578	
ELL	elongation factor for RNA polymerase II [Source:HGNC Symbol;Acc:HGNC:23114]	-0.13102962	
LMOD1	leiomodin 1 [Source:HGNC Symbol;Acc:HGNC:6647]	-0.13103962	
FCAR	Fc alpha receptor [Source:HGNC Symbol;Acc:HGNC:3608]	-0.13109177	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	-0.13117191	
RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	-0.13118652	
CNTF	ciliary neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:2169]	-0.13138793	
ARID1A	AT-rich interaction domain 1A [Source:HGNC Symbol;Acc:HGNC:11110]	-0.13143992	
FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	-0.13151132	
NOP16	NOP16 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:26934]	-0.13183741	
DLX3	distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]	-0.13189787	
TNFRSF11B	TNF receptor superfamily member 11b [Source:HGNC Symbol;Acc:HGNC:11909]	-0.13192324	
BMP3	bone morphogenetic protein 3 [Source:HGNC Symbol;Acc:HGNC:1070]	-0.13200995	
CTCF	CCCTC-binding factor [Source:HGNC Symbol;Acc:HGNC:13723]	-0.132423	
HCN1	hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]	-0.13249779	
RBBP6	RB binding protein 6, ubiquitin ligase [Source:HGNC Symbol;Acc:HGNC:9889]	-0.13252239	
CMBL	carboxymethylenebutenolidase homolog [Source:HGNC Symbol;Acc:HGNC:25090]	-0.13257995	
ALAD	aminolevulinate dehydratase [Source:HGNC Symbol;Acc:HGNC:395]	-0.13264146	
GOSR2	golgi SNAP receptor complex member 2 [Source:HGNC Symbol;Acc:HGNC:4431]	-0.13290238	
HDGFL3	HDGF like 3 [Source:HGNC Symbol;Acc:HGNC:24937]	-0.13295706	
SCARB2	scavenger receptor class B member 2 [Source:HGNC Symbol;Acc:HGNC:1665]	-0.13304119	
BCL2L1	BCL2 like 1 [Source:HGNC Symbol;Acc:HGNC:992]	-0.13351218	
