NAME	TITLE	SCORE	
MACROD1	mono-ADP ribosylhydrolase 1 [Source:HGNC Symbol;Acc:HGNC:29598]	-0.1622021	
IFNGR1	interferon gamma receptor 1 [Source:HGNC Symbol;Acc:HGNC:5439]	-0.16243497	
RAB17	RAB17, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16523]	-0.16257852	
C4BPB	complement component 4 binding protein beta [Source:HGNC Symbol;Acc:HGNC:1328]	-0.16283977	
LRP12	LDL receptor related protein 12 [Source:HGNC Symbol;Acc:HGNC:31708]	-0.16294809	
SPINK7	serine peptidase inhibitor, Kazal type 7 (putative) [Source:HGNC Symbol;Acc:HGNC:24643]	-0.1636094	
TGFBR3	transforming growth factor beta receptor 3 [Source:HGNC Symbol;Acc:HGNC:11774]	-0.163619	
IL10RA	interleukin 10 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5964]	-0.16393194	
CD44	CD44 molecule (Indian blood group) [Source:HGNC Symbol;Acc:HGNC:1681]	-0.1641295	
PELI2	pellino E3 ubiquitin protein ligase family member 2 [Source:HGNC Symbol;Acc:HGNC:8828]	-0.16427843	
CD46	CD46 molecule [Source:HGNC Symbol;Acc:HGNC:6953]	-0.16458379	
TRAPPC5	trafficking protein particle complex 5 [Source:HGNC Symbol;Acc:HGNC:23067]	-0.16484423	
SULT1E1	sulfotransferase family 1E member 1 [Source:HGNC Symbol;Acc:HGNC:11377]	-0.16491988	
NR1D2	nuclear receptor subfamily 1 group D member 2 [Source:HGNC Symbol;Acc:HGNC:7963]	-0.16516732	
SUSD1	sushi domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25413]	-0.16539052	
ERP27	endoplasmic reticulum protein 27 [Source:HGNC Symbol;Acc:HGNC:26495]	-0.16550775	
NLGN4X	neuroligin 4 X-linked [Source:HGNC Symbol;Acc:HGNC:14287]	-0.16553226	
TAFA4	TAFA chemokine like family member 4 [Source:HGNC Symbol;Acc:HGNC:21591]	-0.16569182	
TNFSF9	TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]	-0.16583955	
THSD1	thrombospondin type 1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:17754]	-0.16604409	
TCL1A	T cell leukemia/lymphoma 1A [Source:HGNC Symbol;Acc:HGNC:11648]	-0.16610901	
HGFAC	HGF activator [Source:HGNC Symbol;Acc:HGNC:4894]	-0.16619834	
APOH	apolipoprotein H [Source:HGNC Symbol;Acc:HGNC:616]	-0.16641058	
C16orf54	chromosome 16 open reading frame 54 [Source:HGNC Symbol;Acc:HGNC:26649]	-0.16668774	
DPYSL5	dihydropyrimidinase like 5 [Source:HGNC Symbol;Acc:HGNC:20637]	-0.16675684	
IGLON5	IgLON family member 5 [Source:HGNC Symbol;Acc:HGNC:34550]	-0.16699255	
SETMAR	SET domain and mariner transposase fusion gene [Source:HGNC Symbol;Acc:HGNC:10762]	-0.16722603	
CA11	carbonic anhydrase 11 [Source:HGNC Symbol;Acc:HGNC:1370]	-0.16762362	
NELL2	neural EGFL like 2 [Source:HGNC Symbol;Acc:HGNC:7751]	-0.16773517	
CCL3L1	C-C motif chemokine ligand 3 like 1 [Source:HGNC Symbol;Acc:HGNC:10628]	-0.16788977	
IHH	Indian hedgehog signaling molecule [Source:HGNC Symbol;Acc:HGNC:5956]	-0.16797292	
LYPD3	LY6/PLAUR domain containing 3 [Source:HGNC Symbol;Acc:HGNC:24880]	-0.16851518	
DUSP23	dual specificity phosphatase 23 [Source:HGNC Symbol;Acc:HGNC:21480]	-0.16852492	
CD33	CD33 molecule [Source:HGNC Symbol;Acc:HGNC:1659]	-0.16853212	
UCHL5	ubiquitin C-terminal hydrolase L5 [Source:HGNC Symbol;Acc:HGNC:19678]	-0.16862279	
TFF2	trefoil factor 2 [Source:HGNC Symbol;Acc:HGNC:11756]	-0.16887096	
BTNL3	butyrophilin like 3 [Source:HGNC Symbol;Acc:HGNC:1143]	-0.16943623	
RHOB	ras homolog family member B [Source:HGNC Symbol;Acc:HGNC:668]	-0.16947076	
SF1	splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:12950]	-0.16965713	
ITGAL	integrin subunit alpha L [Source:HGNC Symbol;Acc:HGNC:6148]	-0.16983166	
DEFB116	defensin beta 116 [Source:HGNC Symbol;Acc:HGNC:18097]	-0.17028597	
CDYL2	chromodomain Y like 2 [Source:HGNC Symbol;Acc:HGNC:23030]	-0.17069013	
P4HA2	prolyl 4-hydroxylase subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:8547]	-0.17080642	
TTC17	tetratricopeptide repeat domain 17 [Source:HGNC Symbol;Acc:HGNC:25596]	-0.1708531	
CLCA1	chloride channel accessory 1 [Source:HGNC Symbol;Acc:HGNC:2015]	-0.17092063	
NMNAT1	nicotinamide nucleotide adenylyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:17877]	-0.17096525	
PLXNA1	plexin A1 [Source:HGNC Symbol;Acc:HGNC:9099]	-0.17143703	
EHBP1	EH domain binding protein 1 [Source:HGNC Symbol;Acc:HGNC:29144]	-0.17169629	
FABP9	fatty acid binding protein 9 [Source:HGNC Symbol;Acc:HGNC:3563]	-0.17214058	
CD244	CD244 molecule [Source:HGNC Symbol;Acc:HGNC:18171]	-0.17236978	
IFNA1	interferon alpha 1 [Source:HGNC Symbol;Acc:HGNC:5417]	-0.17237073	
GBP6	guanylate binding protein family member 6 [Source:HGNC Symbol;Acc:HGNC:25395]	-0.17246287	
CRYGD	crystallin gamma D [Source:HGNC Symbol;Acc:HGNC:2411]	-0.1725018	
BCAR3	BCAR3 adaptor protein, NSP family member [Source:HGNC Symbol;Acc:HGNC:973]	-0.17259282	
MCEE	methylmalonyl-CoA epimerase [Source:HGNC Symbol;Acc:HGNC:16732]	-0.17263857	
CLEC2B	C-type lectin domain family 2 member B [Source:HGNC Symbol;Acc:HGNC:2053]	-0.17281547	
ST6GALNAC3	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:19343]	-0.17281577	
TOX3	TOX high mobility group box family member 3 [Source:HGNC Symbol;Acc:HGNC:11972]	-0.17294717	
CHL1	cell adhesion molecule L1 like [Source:HGNC Symbol;Acc:HGNC:1939]	-0.1729596	
KIF22	kinesin family member 22 [Source:HGNC Symbol;Acc:HGNC:6391]	-0.17302072	
REG3A	regenerating family member 3 alpha [Source:HGNC Symbol;Acc:HGNC:8601]	-0.17313895	
MPZL1	myelin protein zero like 1 [Source:HGNC Symbol;Acc:HGNC:7226]	-0.17318684	
CASP8	caspase 8 [Source:HGNC Symbol;Acc:HGNC:1509]	-0.17324378	
TMEM167A	transmembrane protein 167A [Source:HGNC Symbol;Acc:HGNC:28330]	-0.17329352	
DAP	death associated protein [Source:HGNC Symbol;Acc:HGNC:2672]	-0.1733252	
CD207	CD207 molecule [Source:HGNC Symbol;Acc:HGNC:17935]	-0.17337504	
AFM	afamin [Source:HGNC Symbol;Acc:HGNC:316]	-0.17362283	
LCN10	lipocalin 10 [Source:HGNC Symbol;Acc:HGNC:20892]	-0.17408735	
SCG5	secretogranin V [Source:HGNC Symbol;Acc:HGNC:10816]	-0.17429525	
NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:23373]	-0.17436403	
CASK	calcium/calmodulin dependent serine protein kinase [Source:HGNC Symbol;Acc:HGNC:1497]	-0.17441945	
RAET1L	retinoic acid early transcript 1L [Source:HGNC Symbol;Acc:HGNC:16798]	-0.17458448	
ULK3	unc-51 like kinase 3 [Source:HGNC Symbol;Acc:HGNC:19703]	-0.17470677	
AMY2A	amylase alpha 2A (pancreatic) [Source:HGNC Symbol;Acc:HGNC:477]	-0.17471102	
ANXA13	annexin A13 [Source:HGNC Symbol;Acc:HGNC:536]	-0.17474763	
C1QL4	complement C1q like 4 [Source:HGNC Symbol;Acc:HGNC:31416]	-0.17492448	
HSCB	HscB mitochondrial iron-sulfur cluster cochaperone [Source:HGNC Symbol;Acc:HGNC:28913]	-0.17525662	
RNF149	ring finger protein 149 [Source:HGNC Symbol;Acc:HGNC:23137]	-0.17539999	
S100A7	S100 calcium binding protein A7 [Source:HGNC Symbol;Acc:HGNC:10497]	-0.17552274	
GHRH	growth hormone releasing hormone [Source:HGNC Symbol;Acc:HGNC:4265]	-0.17564389	
CPE	carboxypeptidase E [Source:HGNC Symbol;Acc:HGNC:2303]	-0.17580807	
A2ML1	alpha-2-macroglobulin like 1 [Source:HGNC Symbol;Acc:HGNC:23336]	-0.17582095	
IL10	interleukin 10 [Source:HGNC Symbol;Acc:HGNC:5962]	-0.1758462	
IGF1	insulin like growth factor 1 [Source:HGNC Symbol;Acc:HGNC:5464]	-0.17604816	
EIF4EBP2	eukaryotic translation initiation factor 4E binding protein 2 [Source:HGNC Symbol;Acc:HGNC:3289]	-0.17606804	
NGRN	neugrin, neurite outgrowth associated [Source:HGNC Symbol;Acc:HGNC:18077]	-0.17612725	
CTSC	cathepsin C [Source:HGNC Symbol;Acc:HGNC:2528]	-0.17617473	
MUC16	mucin 16, cell surface associated [Source:HGNC Symbol;Acc:HGNC:15582]	-0.17636026	
DPYSL2	dihydropyrimidinase like 2 [Source:HGNC Symbol;Acc:HGNC:3014]	-0.1764697	
RBM22	RNA binding motif protein 22 [Source:HGNC Symbol;Acc:HGNC:25503]	-0.17657214	
SMIM24	small integral membrane protein 24 [Source:HGNC Symbol;Acc:HGNC:37244]	-0.17662886	
FABP6	fatty acid binding protein 6 [Source:HGNC Symbol;Acc:HGNC:3561]	-0.17675236	
IGFBP3	insulin like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	-0.1768094	
GCNT4	glucosaminyl (N-acetyl) transferase 4 [Source:HGNC Symbol;Acc:HGNC:17973]	-0.17684458	
WFDC6	WAP four-disulfide core domain 6 [Source:HGNC Symbol;Acc:HGNC:16164]	-0.17686787	
NGF	nerve growth factor [Source:HGNC Symbol;Acc:HGNC:7808]	-0.17706743	
FCRL4	Fc receptor like 4 [Source:HGNC Symbol;Acc:HGNC:18507]	-0.17722659	
MSN	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	-0.17733632	
ERBB2	erb-b2 receptor tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:3430]	-0.1773843	
NDNF	neuron derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:26256]	-0.17747161	
RRM1	ribonucleotide reductase catalytic subunit M1 [Source:HGNC Symbol;Acc:HGNC:10451]	-0.17757131	
ZNF180	zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]	-0.17769301	
CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	-0.17779614	
BECN1	beclin 1 [Source:HGNC Symbol;Acc:HGNC:1034]	-0.1778867	
KLKB1	kallikrein B1 [Source:HGNC Symbol;Acc:HGNC:6371]	-0.17794572	
POMC	proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]	-0.17795996	
MFAP1	microfibril associated protein 1 [Source:HGNC Symbol;Acc:HGNC:7032]	-0.17802045	
KLRC3	killer cell lectin like receptor C3 [Source:HGNC Symbol;Acc:HGNC:6376]	-0.1781385	
EFNA3	ephrin A3 [Source:HGNC Symbol;Acc:HGNC:3223]	-0.1784121	
FSTL5	follistatin like 5 [Source:HGNC Symbol;Acc:HGNC:21386]	-0.1784184	
TNFSF11	TNF superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:11926]	-0.17850666	
TAFA5	TAFA chemokine like family member 5 [Source:HGNC Symbol;Acc:HGNC:21592]	-0.17860508	
AGR3	anterior gradient 3, protein disulphide isomerase family member [Source:HGNC Symbol;Acc:HGNC:24167]	-0.17861237	
PEX5	peroxisomal biogenesis factor 5 [Source:HGNC Symbol;Acc:HGNC:9719]	-0.1786625	
MOCS3	molybdenum cofactor synthesis 3 [Source:HGNC Symbol;Acc:HGNC:15765]	-0.17871797	
DCP1A	decapping mRNA 1A [Source:HGNC Symbol;Acc:HGNC:18714]	-0.17939152	
AC244197.3	novel protein	-0.17962575	
BST2	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]	-0.17963673	
IGF1R	insulin like growth factor 1 receptor [Source:HGNC Symbol;Acc:HGNC:5465]	-0.18008573	
GIMAP6	GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]	-0.18016821	
AHSP	alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]	-0.18051301	
DEFB128	defensin beta 128 [Source:HGNC Symbol;Acc:HGNC:18106]	-0.18051729	
AMH	anti-Mullerian hormone [Source:HGNC Symbol;Acc:HGNC:464]	-0.18053363	
TMEM167B	transmembrane protein 167B [Source:HGNC Symbol;Acc:HGNC:30187]	-0.1807767	
KAT2B	lysine acetyltransferase 2B [Source:HGNC Symbol;Acc:HGNC:8638]	-0.18111284	
JARID2	jumonji and AT-rich interaction domain containing 2 [Source:HGNC Symbol;Acc:HGNC:6196]	-0.18152583	
KCNIP1	potassium voltage-gated channel interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:15521]	-0.18161832	
SYT5	synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513]	-0.18161902	
IL1RAPL2	interleukin 1 receptor accessory protein like 2 [Source:HGNC Symbol;Acc:HGNC:5997]	-0.18163273	
PTX3	pentraxin 3 [Source:HGNC Symbol;Acc:HGNC:9692]	-0.18175057	
IL1RL2	interleukin 1 receptor like 2 [Source:HGNC Symbol;Acc:HGNC:5999]	-0.18181714	
BARD1	BRCA1 associated RING domain 1 [Source:HGNC Symbol;Acc:HGNC:952]	-0.1819215	
ALDH3B1	aldehyde dehydrogenase 3 family member B1 [Source:HGNC Symbol;Acc:HGNC:410]	-0.18211047	
ERMAP	erythroblast membrane associated protein (Scianna blood group) [Source:HGNC Symbol;Acc:HGNC:15743]	-0.18221469	
CEBPG	CCAAT enhancer binding protein gamma [Source:HGNC Symbol;Acc:HGNC:1837]	-0.18224983	
RNASE3	ribonuclease A family member 3 [Source:HGNC Symbol;Acc:HGNC:10046]	-0.18231201	
SMS	spermine synthase [Source:HGNC Symbol;Acc:HGNC:11123]	-0.18300408	
PRRG4	proline rich and Gla domain 4 [Source:HGNC Symbol;Acc:HGNC:30799]	-0.18309833	
TP63	tumor protein p63 [Source:HGNC Symbol;Acc:HGNC:15979]	-0.1831159	
LY6G6D	lymphocyte antigen 6 family member G6D [Source:HGNC Symbol;Acc:HGNC:13935]	-0.1835828	
LRP8	LDL receptor related protein 8 [Source:HGNC Symbol;Acc:HGNC:6700]	-0.1837152	
UMODL1	uromodulin like 1 [Source:HGNC Symbol;Acc:HGNC:12560]	-0.18376897	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	-0.18378817	
TERF1	telomeric repeat binding factor 1 [Source:HGNC Symbol;Acc:HGNC:11728]	-0.18382393	
OMP	olfactory marker protein [Source:HGNC Symbol;Acc:HGNC:8136]	-0.18384904	
CHI3L2	chitinase 3 like 2 [Source:HGNC Symbol;Acc:HGNC:1933]	-0.18425012	
SEMA4B	semaphorin 4B [Source:HGNC Symbol;Acc:HGNC:10730]	-0.18433736	
COMP	cartilage oligomeric matrix protein [Source:HGNC Symbol;Acc:HGNC:2227]	-0.18442415	
PDE9A	phosphodiesterase 9A [Source:HGNC Symbol;Acc:HGNC:8795]	-0.18446778	
NTS	neurotensin [Source:HGNC Symbol;Acc:HGNC:8038]	-0.184523	
GRID2	glutamate ionotropic receptor delta type subunit 2 [Source:HGNC Symbol;Acc:HGNC:4576]	-0.18486433	
LGALS1	galectin 1 [Source:HGNC Symbol;Acc:HGNC:6561]	-0.18500414	
KLK14	kallikrein related peptidase 14 [Source:HGNC Symbol;Acc:HGNC:6362]	-0.18512005	
JAKMIP3	Janus kinase and microtubule interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:23523]	-0.18526408	
SORBS3	sorbin and SH3 domain containing 3 [Source:HGNC Symbol;Acc:HGNC:30907]	-0.18548588	
PPIC	peptidylprolyl isomerase C [Source:HGNC Symbol;Acc:HGNC:9256]	-0.18554369	
TMEM52	transmembrane protein 52 [Source:HGNC Symbol;Acc:HGNC:27916]	-0.18568681	
GJA8	gap junction protein alpha 8 [Source:HGNC Symbol;Acc:HGNC:4281]	-0.18590906	
TNNI3	troponin I3, cardiac type [Source:NCBI gene;Acc:7137]	-0.18595031	
IL2RB	interleukin 2 receptor subunit beta [Source:HGNC Symbol;Acc:HGNC:6009]	-0.1861759	
EEF2K	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	-0.1863814	
FCGR2B	Fc fragment of IgG receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	-0.18639693	
KCNE3	potassium voltage-gated channel subfamily E regulatory subunit 3 [Source:HGNC Symbol;Acc:HGNC:6243]	-0.18658723	
CD300LB	CD300 molecule like family member b [Source:HGNC Symbol;Acc:HGNC:30811]	-0.18702611	
RELB	RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]	-0.18714866	
FLRT2	fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3761]	-0.18715121	
CNTNAP2	contactin associated protein like 2 [Source:HGNC Symbol;Acc:HGNC:13830]	-0.18721	
PTK2	protein tyrosine kinase 2 [Source:HGNC Symbol;Acc:HGNC:9611]	-0.18730307	
AIF1	allograft inflammatory factor 1 [Source:HGNC Symbol;Acc:HGNC:352]	-0.18765615	
NT5C	5', 3'-nucleotidase, cytosolic [Source:HGNC Symbol;Acc:HGNC:17144]	-0.18768793	
SLC26A11	solute carrier family 26 member 11 [Source:HGNC Symbol;Acc:HGNC:14471]	-0.1877452	
TMEM132B	transmembrane protein 132B [Source:HGNC Symbol;Acc:HGNC:29397]	-0.18807442	
BTNL9	butyrophilin like 9 [Source:HGNC Symbol;Acc:HGNC:24176]	-0.18808602	
GXYLT1	glucoside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:27482]	-0.18815076	
BLVRB	biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063]	-0.1881633	
CEBPB	CCAAT enhancer binding protein beta [Source:HGNC Symbol;Acc:HGNC:1834]	-0.18850501	
EMID1	EMI domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18036]	-0.18852086	
MYNN	myoneurin [Source:HGNC Symbol;Acc:HGNC:14955]	-0.18872742	
BCL2L11	BCL2 like 11 [Source:HGNC Symbol;Acc:HGNC:994]	-0.18896608	
SPINK2	serine peptidase inhibitor, Kazal type 2 [Source:HGNC Symbol;Acc:HGNC:11245]	-0.18923838	
LRRC25	leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806]	-0.18925135	
LYPLAL1	lysophospholipase like 1 [Source:HGNC Symbol;Acc:HGNC:20440]	-0.18947323	
SPAST	spastin [Source:HGNC Symbol;Acc:HGNC:11233]	-0.18951386	
TNFRSF17	TNF receptor superfamily member 17 [Source:HGNC Symbol;Acc:HGNC:11913]	-0.18994896	
PLAAT3	phospholipase A and acyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:17825]	-0.19007517	
MATN2	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]	-0.190104	
PIWIL1	piwi like RNA-mediated gene silencing 1 [Source:HGNC Symbol;Acc:HGNC:9007]	-0.19021526	
POLM	DNA polymerase mu [Source:HGNC Symbol;Acc:HGNC:9185]	-0.19051811	
C1QL2	complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181]	-0.19070743	
ZNF410	zinc finger protein 410 [Source:HGNC Symbol;Acc:HGNC:20144]	-0.19145358	
MECP2	methyl-CpG binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6990]	-0.1914836	
DKKL1	dickkopf like acrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:16528]	-0.19159687	
LCN8	lipocalin 8 [Source:HGNC Symbol;Acc:HGNC:27038]	-0.19197701	
XXYLT1	xyloside xylosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:26639]	-0.19211209	
AK4	adenylate kinase 4 [Source:HGNC Symbol;Acc:HGNC:363]	-0.1924394	
KIR2DS4	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 4 [Source:HGNC Symbol;Acc:HGNC:6336]	-0.19286914	
CXCL9	C-X-C motif chemokine ligand 9 [Source:HGNC Symbol;Acc:HGNC:7098]	-0.19295673	
ASIP	agouti signaling protein [Source:HGNC Symbol;Acc:HGNC:745]	-0.19307943	
NRCAM	neuronal cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:7994]	-0.19309637	
ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group) [Source:HGNC Symbol;Acc:HGNC:5347]	-0.19343337	
TRAF4	TNF receptor associated factor 4 [Source:HGNC Symbol;Acc:HGNC:12034]	-0.19348651	
LINGO1	leucine rich repeat and Ig domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21205]	-0.19355991	
BCL6	BCL6 transcription repressor [Source:HGNC Symbol;Acc:HGNC:1001]	-0.19411613	
ZNF34	zinc finger protein 34 [Source:HGNC Symbol;Acc:HGNC:13098]	-0.1941568	
BACH2	BTB domain and CNC homolog 2 [Source:HGNC Symbol;Acc:HGNC:14078]	-0.1942476	
ZWILCH	zwilch kinetochore protein [Source:HGNC Symbol;Acc:HGNC:25468]	-0.1944734	
ST8SIA3	ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:14269]	-0.19449915	
KCNIP4	potassium voltage-gated channel interacting protein 4 [Source:HGNC Symbol;Acc:HGNC:30083]	-0.19463155	
AL109811.3	novel protein	-0.1954544	
RUNX3	runt related transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:10473]	-0.19550599	
LSM4	LSM4 homolog, U6 small nuclear RNA and mRNA degradation associated [Source:NCBI gene;Acc:25804]	-0.19557123	
TIAM1	T cell lymphoma invasion and metastasis 1 [Source:HGNC Symbol;Acc:HGNC:11805]	-0.19597185	
CPVL	carboxypeptidase vitellogenic like [Source:HGNC Symbol;Acc:HGNC:14399]	-0.19620758	
ARF5	ADP ribosylation factor 5 [Source:HGNC Symbol;Acc:HGNC:658]	-0.19647655	
IL17RC	interleukin 17 receptor C [Source:HGNC Symbol;Acc:HGNC:18358]	-0.19655836	
NTF3	neurotrophin 3 [Source:HGNC Symbol;Acc:HGNC:8023]	-0.19657932	
CABP7	calcium binding protein 7 [Source:HGNC Symbol;Acc:HGNC:20834]	-0.1965949	
GCSH	glycine cleavage system protein H [Source:HGNC Symbol;Acc:HGNC:4208]	-0.19672774	
PDGFC	platelet derived growth factor C [Source:HGNC Symbol;Acc:HGNC:8801]	-0.1968346	
ROBO1	roundabout guidance receptor 1 [Source:HGNC Symbol;Acc:HGNC:10249]	-0.19697559	
TSR3	TSR3 ribosome maturation factor [Source:HGNC Symbol;Acc:HGNC:14175]	-0.19731413	
SERPINA5	serpin family A member 5 [Source:HGNC Symbol;Acc:HGNC:8723]	-0.19747801	
PROC	protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]	-0.19754285	
LRRTM2	leucine rich repeat transmembrane neuronal 2 [Source:HGNC Symbol;Acc:HGNC:19409]	-0.19758397	
HSF2BP	heat shock transcription factor 2 binding protein [Source:HGNC Symbol;Acc:HGNC:5226]	-0.19772229	
SLC6A16	solute carrier family 6 member 16 [Source:HGNC Symbol;Acc:HGNC:13622]	-0.19776675	
CA5A	carbonic anhydrase 5A [Source:HGNC Symbol;Acc:HGNC:1377]	-0.19817194	
TGFBI	transforming growth factor beta induced [Source:HGNC Symbol;Acc:HGNC:11771]	-0.19826567	
C22orf15	chromosome 22 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:15558]	-0.19835535	
B3GALT2	beta-1,3-galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:917]	-0.19837497	
RTN4R	reticulon 4 receptor [Source:HGNC Symbol;Acc:HGNC:18601]	-0.19884956	
KLK8	kallikrein related peptidase 8 [Source:HGNC Symbol;Acc:HGNC:6369]	-0.19903457	
ZNF276	zinc finger protein 276 [Source:HGNC Symbol;Acc:HGNC:23330]	-0.19956484	
CAPG	capping actin protein, gelsolin like [Source:HGNC Symbol;Acc:HGNC:1474]	-0.20047149	
CNEP1R1	CTD nuclear envelope phosphatase 1 regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:26759]	-0.20062308	
CADM1	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:5951]	-0.20088607	
FAM241B	family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]	-0.2009944	
KIAA1324L	KIAA1324 like [Source:HGNC Symbol;Acc:HGNC:21945]	-0.20105577	
PIK3C2A	phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha [Source:HGNC Symbol;Acc:HGNC:8971]	-0.20121998	
ACADL	acyl-CoA dehydrogenase long chain [Source:HGNC Symbol;Acc:HGNC:88]	-0.20143084	
CARD18	caspase recruitment domain family member 18 [Source:HGNC Symbol;Acc:HGNC:28861]	-0.20144126	
CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	-0.20154727	
STX18	syntaxin 18 [Source:HGNC Symbol;Acc:HGNC:15942]	-0.20191427	
KLK6	kallikrein related peptidase 6 [Source:HGNC Symbol;Acc:HGNC:6367]	-0.20193855	
PPIL2	peptidylprolyl isomerase like 2 [Source:HGNC Symbol;Acc:HGNC:9261]	-0.20197757	
CPA2	carboxypeptidase A2 [Source:HGNC Symbol;Acc:HGNC:2297]	-0.20231344	
BIRC3	baculoviral IAP repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:591]	-0.20242116	
PSD	pleckstrin and Sec7 domain containing [Source:HGNC Symbol;Acc:HGNC:9507]	-0.20253359	
KRT72	keratin 72 [Source:HGNC Symbol;Acc:HGNC:28932]	-0.20258597	
LCT	lactase [Source:HGNC Symbol;Acc:HGNC:6530]	-0.20272802	
SPINK9	serine peptidase inhibitor, Kazal type 9 [Source:HGNC Symbol;Acc:HGNC:32951]	-0.2030151	
KL	klotho [Source:HGNC Symbol;Acc:HGNC:6344]	-0.20326518	
OSM	oncostatin M [Source:HGNC Symbol;Acc:HGNC:8506]	-0.2034519	
GMNN	geminin DNA replication inhibitor [Source:HGNC Symbol;Acc:HGNC:17493]	-0.20365404	
ITGB7	integrin subunit beta 7 [Source:HGNC Symbol;Acc:HGNC:6162]	-0.20380573	
NAGLU	N-acetyl-alpha-glucosaminidase [Source:HGNC Symbol;Acc:HGNC:7632]	-0.20388739	
CPM	carboxypeptidase M [Source:HGNC Symbol;Acc:HGNC:2311]	-0.20415062	
BGLAP	bone gamma-carboxyglutamate protein [Source:HGNC Symbol;Acc:HGNC:1043]	-0.20500799	
ADI1	acireductone dioxygenase 1 [Source:HGNC Symbol;Acc:HGNC:30576]	-0.20520331	
AXIN2	axin 2 [Source:HGNC Symbol;Acc:HGNC:904]	-0.20550358	
B4GALT6	beta-1,4-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:929]	-0.20642048	
ATP1B1	ATPase Na+/K+ transporting subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:804]	-0.20656112	
GCA	grancalcin [Source:HGNC Symbol;Acc:HGNC:15990]	-0.20711152	
METTL24	methyltransferase like 24 [Source:HGNC Symbol;Acc:HGNC:21566]	-0.207699	
GFRA2	GDNF family receptor alpha 2 [Source:HGNC Symbol;Acc:HGNC:4244]	-0.20794754	
