"proteinId","coefficient","pValue","fdr"
"DHX8",784.882156585546,0.0185896625274262,0.0819453243395385
"DHX9",-1641.34069101579,0.0604036573934013,0.129198190768092
"DIABLO",1194.21862614081,0.00360439944647763,0.0423979940448471
"DIDO1",554.557010439748,0.245377846843521,0.254822554076571
"DIMT1",-254.743495176023,0.28112633610885,0.272264106751509
"DIRAS1",-157.395410823091,0.686748619895476,0.435426185994982
"DIRAS3",40.3367994611451,0.910930923577456,0.501178635870145
"DIXDC1",-544.169925109617,0.145368643455157,0.192893883596389
"DKK1",775.07835329185,0.00180480989848849,0.0342116432498316
"DKK2",701.930138209444,0.00375142567733865,0.0423979940448471
"DKK3",-145.441803913098,0.757286522205472,0.45834730504377
"DKK4",705.281706248283,0.00961167053261149,0.0617823895704283
"DKKL1",-1282.83959851688,0.00300132401262279,0.0404970056465802
"DLD",499.239233864249,0.186806453157406,0.222055468996171
"DLG2",778.533754460216,0.000904931486479577,0.0263465242413326
"DLG3",770.560555441388,0.124679373399818,0.178588891100555
"DLG4",1091.50226560691,0.00131582843233873,0.0307199112369039
"DLK1",-376.370928582001,0.214145983490451,0.238318403625529
"DLK2",-406.143048050368,0.136467803043385,0.187301712885583
"DLL1",-547.004080523659,0.243307090351063,0.254159512838964
"DLL3",874.254009806958,0.052710227053528,0.123157271201885
"DLL4",-31.2743537288084,0.967716140888966,0.512701600252095
"DLX3",198.728912996607,0.474145159571017,0.360263379068704
"DLX4",502.241338515499,0.0212742080715403,0.0859992223115874
"DMBT1",-316.736588047418,0.610260141794872,0.410945489067067
"DMKN",302.016554574228,0.772865554742303,0.462546068024133
"DNAI1",-1807.66772722854,0.116242898272577,0.174269518701182
"DNAJA2",559.447664369463,0.0991686505795006,0.160719781240271
"DNAJA4",1721.31648423702,0.00275772603318302,0.0394047275737414
"DNAJB1",487.767792643113,0.027678499478998,0.0925522454600054
"DNAJB11",978.337712293927,0.00320430028806897,0.0414290026076745
"DNAJB12",588.252831489669,0.0877352812633451,0.1514760999915
"DNAJB14",1411.35375226019,0.0100904286254458,0.0630581150031658
"DNAJB2",725.779264301171,0.0372430994609169,0.106074937430348
"DNAJB4",926.179822113375,0.00112202537982181,0.0289239766973586
"DNAJB6",1331.29688625598,0.0143232910928369,0.0734209730216551
"DNAJB9",659.129063034731,0.0906340699653671,0.154700716682593
"DNAJC10",592.675950141931,0.0322665944481959,0.100441353700797
"DNAJC11",407.785667204669,0.478624972682095,0.361840298072683
"DNAJC15",-327.626306484714,0.594865415947965,0.405321308820045
"DNAJC16",611.736399640727,0.00488565839921228,0.0473793411672245
"DNAJC17",647.503566363235,0.106253012088495,0.166409236016862
"DNAJC18",394.191021497815,0.477813132190505,0.361510529152146
"DNAJC19",888.667268543976,0.0445538717973807,0.114376017952223
"DNAJC27",399.463454820749,0.470461317535235,0.358565241095413
"DNAJC30",1271.96638558115,0.0530555157624703,0.123161715456855
"DNAJC4",-625.379700840111,0.285451382108563,0.274172608570068
"DNASE1L2",1392.09916982127,3.17591132340439e-05,0.00828273436879092
"DNASE2B",-518.475010758409,0.199628502375105,0.229886087301612
"DNER",143.208993939649,0.549575332319939,0.390266671423057
"DNM2",334.592153781257,0.108726624043192,0.169118952169474
"DNMT3L",-158.784816369613,0.803408554448418,0.473919063613715
"DOC2B",-857.253972740351,0.290891691435195,0.27762294416082
"DOCK9",-198.480023627006,0.778023172246055,0.465023619144927
"DOK1",610.383278636297,0.0536929041692393,0.123416816886997
"DOK2",465.463460774687,0.0629005692534281,0.13100594594146
"DOS",-1211.78637816256,0.0351676696514655,0.10346869832786
"DOT1L",-268.503651555722,0.684282585324961,0.434876587547525
"DPEP1",-355.562197726006,0.566519173130417,0.396595528692911
"DPEP2",-1233.07753166579,0.0298854601424847,0.0953069959955439
"DPP10",63.8111791930271,0.920120189866822,0.503547631739716
"DPP4",-2582.56997432018,0.0239262557865217,0.0888439931842561
"DPP7",258.996831544608,0.404390939843257,0.330174860916879
"DPT",-105.008196894006,0.794008842671043,0.471211455031488
"DPY30",651.499779859799,0.0334761896146384,0.101603895191279
"DPYSL2",-139.826562314375,0.529461002955272,0.382783874711021
"DPYSL3",441.125543283992,0.208080635420407,0.234132789450625
"DPYSL5",-1352.25249458856,0.1466770502411,0.193798738377472
"DRAXIN",-343.307739124415,0.611113090864539,0.411296025240994
"DRG1",420.92956490233,0.0407340804892589,0.109809974678989
"DRGX",-779.209928902613,0.403759937539504,0.330093793708556
"DSC1",-276.176955321141,0.412693902551891,0.333977436315873
"DSC2",-459.121743471354,0.21694178452921,0.23988205577991
"DSC3",-2095.51047065125,0.00875802443107397,0.0589937688747841
"DSCAM",-1343.7068340895,0.185094946482069,0.220644836138315
"DSCAML1",-838.783638117979,0.307761275808166,0.286972056850878
"DSG1",-888.037022714369,0.0389653269440935,0.108118353873279
"DSG2",-764.089099047805,0.109214489249824,0.16966452231024
"DSG3",674.043028639461,0.0040382247083918,0.043719140869862
"DSTN",-84.1544549766684,0.846559873571392,0.482607924571401
"DTD1",292.346885013153,0.183447316004289,0.219952156566365
"DTD2",505.841411209483,0.0592270965852267,0.128843697129527
"DTX1",375.190009613987,0.487227262033644,0.365933961320767
"DTX3L",1479.96444650408,0.00116549616775934,0.0291341405248066
"DTYMK",453.017705494501,0.0498324948582863,0.12043125978698
"DUS2",-97.8761779598027,0.83051838813244,0.479538677364492
"DUSP13",102.404859876866,0.838843478635735,0.481201915221799
"DUSP15",217.057179607282,0.444840541967094,0.348152125551487
"DUSP16",331.116533878072,0.167726081808358,0.208580680813043
"DUSP23",-114.846880056869,0.681364165954525,0.433928166685928
"DUSP26",-356.782839754145,0.587063109518075,0.402733587287404
"DUSP28",280.537855460331,0.095230479530979,0.159127737055486
"DUSP3",450.236749994268,0.136667461808224,0.187301712885583
"DUSP4",-1163.93000059438,0.111709024472379,0.171162175967122
"DUSP6",192.782618536216,0.558387638608823,0.393915224409122
"DUT",482.413301894124,0.0208054822073929,0.0850305576624978
"DVL2",221.579641509863,0.671984077191005,0.430042487997016
"DYNLL1",-463.528468759598,0.33273861553276,0.298704679920077
"DYNLL2",371.607703828125,0.0675846702822645,0.135757567265512
"DYNLRB1",310.563388328568,0.0541178921759509,0.12378526498489
"DYNLRB2",102.29978232603,0.852645849414713,0.484877287437358
"DYNLT1",-1100.35723901734,0.0430066619646834,0.112862742198695
"DYNLT3",-506.649320693987,0.235987836697509,0.250753316611061
"DYRK3",429.863553358394,0.517206535897571,0.377566959419797
"EBAG9",301.315265879916,0.398690926643848,0.327848018641718
"EBI3",-12.4871680071122,0.94809476333018,0.508731939469193
"ECE1",-404.96079011598,0.656620928015991,0.426170945186891
"ECEL1",-71.3192271591617,0.901834563090165,0.498964358868004
"ECH1",353.167604983032,0.236579115015523,0.251165904893966
"ECHS1",365.183879999705,0.0825857182673189,0.147245502872445
"ECI2",405.947363040816,0.0344134779109411,0.102627549127236
"ECM1",-588.334286404956,0.377307810567902,0.318195733122958
"EDA",-590.211581486549,0.278178648719432,0.270934008924315
"EDA2R",399.941179105173,0.360995097718974,0.311928348613952
"EDAR",-112.809641296783,0.751623704485021,0.456757769674177
"EDC4",404.325366967132,0.473320691337352,0.360231722408482
"EDDM3A",315.082555237364,0.505776791355319,0.373294764465408
"EDDM3B",-517.17695313683,0.395036723081911,0.325881949405481
"EDF1",261.996205323012,0.756635347016858,0.458184314800321
"EDIL3",-1029.23494931522,0.00302738800345496,0.0404970056465802
"EDN1",-523.463519825851,0.458969557567288,0.353618436396398
"EDN2",263.124813736506,0.534856779474426,0.385109762636948
"EDN3",-808.974729200625,0.198069668890401,0.228943260570867
"EEA1",-1332.93195061005,0.126917225417309,0.180478437268594
"EEF1B2",779.112753599649,0.129154291809831,0.182002979916832
"EEF1D",436.240934404367,0.187067422488227,0.222235070667373
"EEF2K",-147.320967038925,0.629202449243948,0.417901672571105
"EFCAB14",-633.95829164872,0.320573324602051,0.292547104417685
"EFEMP1",407.875263008671,0.433076288360904,0.342888108661901
"EFHA1",503.80689283542,0.0294118429088965,0.0949654040816254
"EFHA2",468.746258430236,0.404392772012241,0.330174860916879
"EFHD1",-1067.35692574304,0.0844289238252469,0.148499062375566
"EFNA2",-325.001553282955,0.422124244865265,0.337743447515175
"EFNA3",-797.850766985203,0.113685682216751,0.17215955557734
"EFNA4",-394.241972508945,0.438992627810596,0.34565226046367
"EFNA5",-709.142746277224,0.0878376276808385,0.1514760999915
"EFNB1",31.4162353376978,0.956087063648912,0.511026011331556
"EFNB2",-369.80505024272,0.283597089082608,0.273426232941776
"EFNB3",420.506042522696,0.174421442135582,0.213579770170591
"EFS",-1528.6923699436,0.0416956492255641,0.111914504130099
"EGF",297.685564441461,0.166905685150432,0.208161577193225
"EGFL6",430.36630921245,0.0938072033193734,0.157815651004984
"EGFLAM",169.793176212179,0.567475589829247,0.396595528692911
"EGFR",-1086.51594868138,0.0529372667934779,0.123157271201885
"EGLN1",475.111140714895,0.169901554740716,0.209914751489127
"EHBP1",-299.335898154028,0.40459866759085,0.33023401646338
"EHD4",325.65028800987,0.107263015035645,0.167157573271517
"EHF",-48.7537590910301,0.910810532922986,0.501178635870145
"EHMT2",-1879.86733282461,0.000348932717301942,0.0196057593512941
"EID3",-570.515001372802,0.329104898013194,0.297242112000049
"EIF1AD",464.450082666657,0.111063566104993,0.171127148625739
"EIF1AX",1135.08908580312,0.0746471381120835,0.140800033585476
"EIF1AY",579.763107583365,0.0760113530960605,0.14186050283441
"EIF1B",345.211567933418,0.0734009954402935,0.140105611656869
"EIF2AK4",239.456660088247,0.531793407390947,0.383461904870675
"EIF2B1",352.175311655951,0.0190301164569069,0.0824768172155921
"EIF2S1",556.447883390189,0.0232142338212127,0.0880151925603707
"EIF3G",627.976523137703,0.0175769559061479,0.0804031296074485
"EIF3J",296.891967752132,0.139832410365531,0.189096987727453
"EIF4A1",473.930882731247,0.0426191718068477,0.112562043942594
"EIF4A2",384.338366310513,0.103805291439394,0.164251482747852
"EIF4A3",-446.460701297265,0.508433564109286,0.374593815926059
"EIF4B",504.869274128522,0.0518157049539009,0.122460760752755
"EIF4E",439.247619688476,0.279706456713035,0.27144938787634
"EIF4E2",781.41388589731,0.016874467153398,0.0792402812166191
"EIF4EBP1",-401.740224392981,0.545063467132033,0.388950685293909
"EIF4EBP2",56.4285779505794,0.829786671081122,0.479451780138118
"EIF4EBP3",-291.346222746053,0.464948609373133,0.35656095789068
"EIF4G2",364.550195536141,0.0290702273732037,0.094502633744734
"EIF4G3",-212.070880424433,0.689092536036842,0.436253004312188
"EIF4H",377.370514610499,0.0602576401226223,0.129198190768092
"EIF5",516.910683556306,0.0161977895731446,0.0776841836843894
"EIF5A",498.288297389404,0.0509278585836803,0.122124352307509
"EIF5A2",379.737967235137,0.0993941285470976,0.160719781240271
"ELANE",303.914327891466,0.360051500621626,0.311657100105623
"ELAVL1",213.800283344596,0.382028796671865,0.320036493888687
"ELF5",-586.249072214477,0.428355608117586,0.340529279553841
"ELK1",658.249860281165,0.491015207712924,0.367218651556223
"ELK3",490.920751744925,0.0267038603714043,0.0919682881338401
"ELL",-2895.0485076821,0.0356529589544525,0.104292186246293
"ELL2",-1034.92221136938,0.155125341185737,0.199312742507143
"ELMO1",-28.6610974577974,0.924232438704111,0.503624771497006
"EMC1",-688.962831601653,0.299786397892225,0.282224138957693
"EMC4",136.195060984323,0.805363275059156,0.473919063613715
"EMC8",-147.036450209129,0.638287136892815,0.42063148641347
"EMID1",-850.594292467761,0.0625329257482657,0.130916178042444
"EMILIN3",-275.653474121727,0.591569880357772,0.404188695927525
"ENAH",369.732705279314,0.136443487466361,0.187301712885583
"ENDOU",-889.963377639607,0.254723903369359,0.259035361936194
"ENG",-979.480024590094,0.014670885815028,0.0740946434159831
"ENGASE",512.017026004878,0.145475481708062,0.192932201481834
"ENO1",156.805055982685,0.449197108246268,0.350064937775916
"ENO2",341.996011628241,0.285257335768257,0.274172608570068
"ENO3",263.958626963095,0.191931675507758,0.225642607533437
"ENOX1",-640.467520933137,0.0750684827384792,0.141116756619325
"ENOX2",-572.660617032866,0.609046321763587,0.410686867641365
"ENPEP",-316.171601493887,0.109463728802496,0.169767083883459
"ENPP2",-380.597663773794,0.203393535952469,0.231955122561435
"ENPP5",-1352.17072182284,0.00356944730063206,0.0423979940448471
"ENPP6",-132.972178458365,0.870502765954754,0.489380513783334
"ENPP7",-444.44610274838,0.0609981749565896,0.129908410389991
"ENSA",336.946725764155,0.0548475532748931,0.1244790646289
"ENTHD2",-636.370981694141,0.254566343474543,0.259035361936194
"ENTPD1",-465.689249601319,0.313057254244934,0.28951043248957
"ENTPD2",-170.77310731401,0.629927891947513,0.418159040123738
"ENTPD3",-460.750220227624,0.283833609324114,0.273426232941776
"ENTPD5",-508.345058026937,0.381226658538374,0.31969850721406
"ENTPD6",-686.394901078282,0.592803124509434,0.404919512569765
"EPB41",391.090273322728,0.217067763976296,0.23988205577991
"EPB41L1",430.642118210926,0.314393984638625,0.289790286094493
"EPDR1",1044.36688580429,0.106802055869965,0.166859520333935
"EPHA1",-71.2248615134267,0.827150456060634,0.478801489825068
"EPHA10",-866.285939753437,0.231966801896416,0.24877457231845
"EPHA2",78.595301171197,0.839045421789324,0.481206214504873
"EPHA3",-1052.75885273862,0.0913986312208824,0.155347715932704
"EPHA4",-1309.4200408408,0.00341267462490594,0.0422271181104824
"EPHA5",-1790.17353279194,0.00604025146018714,0.0500187990039213
"EPHA7",-692.283150930182,0.168408854773057,0.209114515115246
"EPHB1",-661.881545791308,0.0541994283596324,0.123849085706283
"EPHB2",-709.987165293447,0.129632139410574,0.182002979916832
"EPHB3",-1937.16635608889,0.00607619758800204,0.0500187990039213
"EPHB4",-182.466911192165,0.620086673566911,0.414877393266624
"EPHB6",-996.977827382436,0.0823048154132215,0.14707384732185
"EPO",-638.688809917928,0.0242947343032615,0.0888439931842561
"EPOR",-459.206857219081,0.419881923633277,0.337049824204396
"EPS15L1",651.348224791083,0.0717036298827497,0.138472302310627
"EQTN",-677.183240595645,0.0307502960042177,0.0968173764596284
"ERAP1",-138.722380786182,0.621876797222813,0.415084113144929
"ERAP2",-545.086959104086,0.184444617690929,0.220400432811045
"ERBB2",-159.078139101873,0.750656169213864,0.45648850319503
"ERBB3",-368.188761657423,0.386855247295149,0.322272855823043
"ERBB4",-1311.39887991532,0.136010361326519,0.187301712885583
"ERCC1",390.638417783298,0.748782149021481,0.455961672887162
"ERCC4",-354.496983321527,0.447094489144766,0.349363724474517
"EREG",817.528756970836,0.253234741188915,0.259035361936194
"ERH",601.190332420145,0.0689606930429043,0.13696516672349
"ERLEC1",627.084124817456,0.196881676959683,0.228317007630991
"ERLIN1",-439.48030559016,0.53776532623062,0.385912930553198
"ERMAP",-560.235293552084,0.268286516274774,0.265136981850997
"ERN1",1068.19505351256,0.0536481562308784,0.123416816886997
"ERO1L",-424.821348066423,0.763610455866427,0.459546313456897
"ERO1LB",619.018289248123,0.227362792122198,0.246480721394198
"ERP27",-367.364639434849,0.326881402131368,0.296185107132132
"ERP29",426.640627665068,0.0147903293049372,0.0743942373958979
"ERP44",936.72142949723,0.000186162461252622,0.0148559426707811
"ERVV1",-1092.57516751275,0.105985909386639,0.166180432948693
"ESAM",581.140008781075,0.191590191525613,0.225348198987432
"ESD",335.30838426334,0.56360734115246,0.396003877802131
"ESM1",75.3286440291218,0.837046681818131,0.480620599003665
"ESRP1",32.9629044470917,0.976178596911037,0.515749659999605
"ESRRA",-327.40317564918,0.703417190474405,0.439507075252966
"ETFA",-1489.86622646782,0.0518255617283597,0.122460760752755
"ETHE1",-770.23421369964,0.240715474134732,0.253303454252797
"ETNK1",-19.6394069350825,0.975878223490496,0.515701060536614
"ETS2",410.406047840458,0.525292432990684,0.381106170653819
"ETV5",-847.983536923091,0.0709108365989614,0.137939920869518
"EVA1B",-519.300594142891,0.470985734668681,0.358743959637177
"EVA1C",913.298860426464,0.338738366703831,0.301107597436384
"EVL",166.915815793153,0.752944966560247,0.457146726690352
"EVPL",206.342836979856,0.771809861222429,0.462338439056966
"EWSR1",792.79070638715,0.0176500125948386,0.0805883545555126
"EXOSC1",142.000218935899,0.796709742200414,0.471711965080179
"EXOSC3",602.162998803647,0.013958084861173,0.0729581740881504
"EXOSC8",621.98200133267,0.0710958055610306,0.137939920869518
